county_name,median_household_income,zip code tabulation area
ZCTA5 18709,39183,18709
ZCTA5 18801,65197,18801
ZCTA5 18810,52469,18810
ZCTA5 18812,82237,18812
ZCTA5 18814,40673,18814
ZCTA5 18816,-666666666,18816
ZCTA5 18817,76250,18817
ZCTA5 18818,63125,18818
ZCTA5 18820,160875,18820
ZCTA5 18821,61023,18821
ZCTA5 18822,57417,18822
ZCTA5 18823,27500,18823
ZCTA5 18824,75074,18824
ZCTA5 18825,60833,18825
ZCTA5 18826,82679,18826
ZCTA5 18828,52969,18828
ZCTA5 18829,76815,18829
ZCTA5 18830,67500,18830
ZCTA5 18831,74375,18831
ZCTA5 18832,50769,18832
ZCTA5 18833,64063,18833
ZCTA5 18834,69112,18834
ZCTA5 18837,65455,18837
ZCTA5 18840,63395,18840
ZCTA5 18842,53750,18842
ZCTA5 18843,-666666666,18843
ZCTA5 18844,90727,18844
ZCTA5 18845,53021,18845
ZCTA5 18846,75417,18846
ZCTA5 18847,53576,18847
ZCTA5 18848,53843,18848
ZCTA5 18850,59583,18850
ZCTA5 18851,77500,18851
ZCTA5 18853,68750,18853
ZCTA5 18854,80625,18854
ZCTA5 18901,115851,18901
ZCTA5 18902,161439,18902
ZCTA5 18912,250001,18912
ZCTA5 18913,223875,18913
ZCTA5 18914,142687,18914
ZCTA5 18915,122917,18915
ZCTA5 18917,88269,18917
ZCTA5 18920,136583,18920
ZCTA5 18921,228466,18921
ZCTA5 18923,77969,18923
ZCTA5 18925,206098,18925
ZCTA5 18927,250001,18927
ZCTA5 18929,167066,18929
ZCTA5 18930,107083,18930
ZCTA5 18932,71229,18932
ZCTA5 18933,211328,18933
ZCTA5 18935,250001,18935
ZCTA5 18936,250001,18936
ZCTA5 18938,149797,18938
ZCTA5 18940,153872,18940
ZCTA5 18942,101122,18942
ZCTA5 18944,125504,18944
ZCTA5 18946,175179,18946
ZCTA5 18947,131860,18947
ZCTA5 18950,211389,18950
ZCTA5 18951,92648,18951
ZCTA5 18954,149288,18954
ZCTA5 18955,80952,18955
ZCTA5 18960,102849,18960
ZCTA5 18962,90833,18962
ZCTA5 18964,92593,18964
ZCTA5 18966,113594,18966
ZCTA5 18969,91821,18969
ZCTA5 18970,105833,18970
ZCTA5 18972,83385,18972
ZCTA5 18974,95904,18974
ZCTA5 18976,116128,18976
ZCTA5 18977,216085,18977
ZCTA5 18980,-666666666,18980
ZCTA5 19001,103273,19001
ZCTA5 19002,133519,19002
ZCTA5 19003,119764,19003
ZCTA5 19004,135662,19004
ZCTA5 19006,119343,19006
ZCTA5 19007,64942,19007
ZCTA5 19008,123285,19008
ZCTA5 19009,124722,19009
ZCTA5 19010,136955,19010
ZCTA5 19012,116324,19012
ZCTA5 19013,38237,19013
ZCTA5 19014,98590,19014
ZCTA5 19015,80696,19015
ZCTA5 19017,-666666666,19017
ZCTA5 19018,70046,19018
ZCTA5 19020,78512,19020
ZCTA5 19021,70633,19021
ZCTA5 19022,41155,19022
ZCTA5 19023,47242,19023
ZCTA5 19025,183419,19025
ZCTA5 19026,85121,19026
ZCTA5 19027,95200,19027
ZCTA5 19029,51611,19029
ZCTA5 19030,89657,19030
ZCTA5 19031,138837,19031
ZCTA5 19032,56650,19032
ZCTA5 19033,96689,19033
ZCTA5 19034,160258,19034
ZCTA5 19035,250001,19035
ZCTA5 19036,77014,19036
ZCTA5 19038,113628,19038
ZCTA5 19040,105729,19040
ZCTA5 19041,149375,19041
ZCTA5 19043,97679,19043
ZCTA5 19044,94230,19044
ZCTA5 19046,112320,19046
ZCTA5 19047,107123,19047
ZCTA5 19050,59282,19050
ZCTA5 19052,98021,19052
ZCTA5 19053,97377,19053
ZCTA5 19054,107136,19054
ZCTA5 19055,78620,19055
ZCTA5 19056,99366,19056
ZCTA5 19057,92468,19057
ZCTA5 19060,164425,19060
ZCTA5 19061,74623,19061
ZCTA5 19063,119388,19063
ZCTA5 19064,128992,19064
ZCTA5 19066,233194,19066
ZCTA5 19067,122022,19067
ZCTA5 19070,89659,19070
ZCTA5 19072,158892,19072
ZCTA5 19073,118443,19073
ZCTA5 19074,83104,19074
ZCTA5 19075,108679,19075
ZCTA5 19076,63088,19076
ZCTA5 19078,90890,19078
ZCTA5 19079,61818,19079
ZCTA5 19081,121167,19081
ZCTA5 19082,55979,19082
ZCTA5 19083,117331,19083
ZCTA5 19085,250001,19085
ZCTA5 19086,139666,19086
ZCTA5 19087,161554,19087
ZCTA5 19090,94541,19090
ZCTA5 19094,66514,19094
ZCTA5 19095,86250,19095
ZCTA5 19096,158719,19096
ZCTA5 19102,108350,19102
ZCTA5 19103,93740,19103
ZCTA5 19104,33766,19104
ZCTA5 19106,128173,19106
ZCTA5 19107,67690,19107
ZCTA5 19108,250001,19108
ZCTA5 19109,-666666666,19109
ZCTA5 19111,57853,19111
ZCTA5 19112,-666666666,19112
ZCTA5 19113,-666666666,19113
ZCTA5 19114,77737,19114
ZCTA5 19115,67050,19115
ZCTA5 19116,64788,19116
ZCTA5 19118,100386,19118
ZCTA5 19119,80519,19119
ZCTA5 19120,46505,19120
ZCTA5 19121,35671,19121
ZCTA5 19122,54083,19122
ZCTA5 19123,91092,19123
ZCTA5 19124,44683,19124
ZCTA5 19125,101250,19125
ZCTA5 19126,58995,19126
ZCTA5 19127,109250,19127
ZCTA5 19128,88261,19128
ZCTA5 19129,79591,19129
ZCTA5 19130,102279,19130
ZCTA5 19131,45434,19131
ZCTA5 19132,28287,19132
ZCTA5 19133,30981,19133
ZCTA5 19134,39412,19134
ZCTA5 19135,50000,19135
ZCTA5 19136,64950,19136
ZCTA5 19137,57259,19137
ZCTA5 19138,48091,19138
ZCTA5 19139,36730,19139
ZCTA5 19140,30946,19140
ZCTA5 19141,37053,19141
ZCTA5 19142,40723,19142
ZCTA5 19143,41764,19143
ZCTA5 19144,41078,19144
ZCTA5 19145,68185,19145
ZCTA5 19146,93588,19146
ZCTA5 19147,105233,19147
ZCTA5 19148,71533,19148
ZCTA5 19149,53562,19149
ZCTA5 19150,59544,19150
ZCTA5 19151,53328,19151
ZCTA5 19152,61075,19152
ZCTA5 19153,53029,19153
ZCTA5 19154,89078,19154
ZCTA5 19301,140476,19301
ZCTA5 19310,77596,19310
ZCTA5 19311,149906,19311
ZCTA5 19312,181471,19312
ZCTA5 19316,88200,19316
ZCTA5 19317,139932,19317
ZCTA5 19319,186477,19319
ZCTA5 19320,90902,19320
ZCTA5 19330,109734,19330
ZCTA5 19333,133750,19333
ZCTA5 19335,130634,19335
ZCTA5 19341,120694,19341
ZCTA5 19342,137155,19342
ZCTA5 19343,151146,19343
ZCTA5 19344,78011,19344
ZCTA5 19345,-666666666,19345
ZCTA5 19348,113446,19348
ZCTA5 19350,159038,19350
ZCTA5 19352,153689,19352
ZCTA5 19355,156291,19355
ZCTA5 19358,42208,19358
ZCTA5 19362,80208,19362
ZCTA5 19363,102390,19363
ZCTA5 19365,101526,19365
ZCTA5 19367,-666666666,19367
ZCTA5 19369,-666666666,19369
ZCTA5 19372,105508,19372
ZCTA5 19373,213482,19373
ZCTA5 19374,83777,19374
ZCTA5 19375,250001,19375
ZCTA5 19380,118207,19380
ZCTA5 19382,119530,19382
ZCTA5 19383,-666666666,19383
ZCTA5 19390,105164,19390
ZCTA5 19401,64527,19401
ZCTA5 19403,95711,19403
ZCTA5 19405,97564,19405
ZCTA5 19406,106952,19406
ZCTA5 19422,153042,19422
ZCTA5 19425,202165,19425
ZCTA5 19426,145347,19426
ZCTA5 19428,110910,19428
ZCTA5 19435,82143,19435
ZCTA5 19436,71778,19436
ZCTA5 19437,200795,19437
ZCTA5 19438,136453,19438
ZCTA5 19440,96831,19440
ZCTA5 19442,-666666666,19442
ZCTA5 19444,137832,19444
ZCTA5 19446,101092,19446
ZCTA5 19453,72963,19453
ZCTA5 19454,109579,19454
ZCTA5 19456,-666666666,19456
ZCTA5 19457,78869,19457
ZCTA5 19460,114190,19460
ZCTA5 19462,129776,19462
ZCTA5 19464,73577,19464
ZCTA5 19465,101199,19465
ZCTA5 19468,101460,19468
ZCTA5 19472,-666666666,19472
ZCTA5 19473,127806,19473
ZCTA5 19474,-666666666,19474
ZCTA5 19475,87635,19475
ZCTA5 19477,-666666666,19477
ZCTA5 19490,250001,19490
ZCTA5 19492,54107,19492
ZCTA5 19501,69500,19501
ZCTA5 19503,72500,19503
ZCTA5 19504,94297,19504
ZCTA5 19505,94239,19505
ZCTA5 19506,97780,19506
ZCTA5 19507,97969,19507
ZCTA5 19508,81321,19508
ZCTA5 19510,116083,19510
ZCTA5 19511,113011,19511
ZCTA5 19512,78238,19512
ZCTA5 19516,-666666666,19516
ZCTA5 19518,110386,19518
ZCTA5 19520,98138,19520
ZCTA5 19522,92207,19522
ZCTA5 19523,-666666666,19523
ZCTA5 19525,132966,19525
ZCTA5 19526,69645,19526
ZCTA5 19529,90750,19529
ZCTA5 19530,63194,19530
ZCTA5 19533,98207,19533
ZCTA5 19534,74485,19534
ZCTA5 19535,-666666666,19535
ZCTA5 19536,57500,19536
ZCTA5 19538,135357,19538
ZCTA5 19539,100278,19539
ZCTA5 19540,96300,19540
ZCTA5 19541,96206,19541
ZCTA5 19543,103264,19543
ZCTA5 19544,115804,19544
ZCTA5 19545,83201,19545
ZCTA5 19547,82337,19547
ZCTA5 19549,68750,19549
ZCTA5 19550,56250,19550
ZCTA5 19551,85328,19551
ZCTA5 19554,54107,19554
ZCTA5 19555,69918,19555
ZCTA5 19559,77857,19559
ZCTA5 19560,73143,19560
ZCTA5 19562,68640,19562
ZCTA5 19564,103889,19564
ZCTA5 19565,67917,19565
ZCTA5 19567,84255,19567
ZCTA5 19601,38624,19601
ZCTA5 19602,37615,19602
ZCTA5 19604,52371,19604
ZCTA5 19605,81222,19605
ZCTA5 19606,79636,19606
ZCTA5 19607,78519,19607
ZCTA5 19608,109263,19608
ZCTA5 19609,81667,19609
ZCTA5 19610,88026,19610
ZCTA5 19611,55213,19611
ZCTA5 19701,103104,19701
ZCTA5 19702,90281,19702
ZCTA5 19703,72979,19703
ZCTA5 19706,69875,19706
ZCTA5 19707,164225,19707
ZCTA5 19709,119790,19709
ZCTA5 19710,-666666666,19710
ZCTA5 19711,89286,19711
ZCTA5 19713,67088,19713
ZCTA5 19716,-666666666,19716
ZCTA5 19717,-666666666,19717
ZCTA5 19720,72424,19720
ZCTA5 19730,81944,19730
ZCTA5 19731,65921,19731
ZCTA5 19732,171528,19732
ZCTA5 19733,-666666666,19733
ZCTA5 19734,124745,19734
ZCTA5 19735,-666666666,19735
ZCTA5 19736,-666666666,19736
ZCTA5 19801,42453,19801
ZCTA5 19802,53907,19802
ZCTA5 19803,122853,19803
ZCTA5 19804,71610,19804
ZCTA5 19805,55912,19805
ZCTA5 19806,80196,19806
ZCTA5 19807,143443,19807
ZCTA5 19808,91847,19808
ZCTA5 19809,83923,19809
ZCTA5 19810,102884,19810
ZCTA5 19901,61809,19901
ZCTA5 19902,-666666666,19902
ZCTA5 19904,63815,19904
ZCTA5 19930,116736,19930
ZCTA5 19931,90250,19931
ZCTA5 19933,52740,19933
ZCTA5 19934,77936,19934
ZCTA5 19936,31406,19936
ZCTA5 19938,89345,19938
ZCTA5 19939,84673,19939
ZCTA5 19940,61750,19940
ZCTA5 19941,64261,19941
ZCTA5 19943,74785,19943
ZCTA5 19944,100357,19944
ZCTA5 19945,83732,19945
ZCTA5 19946,67022,19946
ZCTA5 19947,65635,19947
ZCTA5 19950,71000,19950
ZCTA5 19951,90162,19951
ZCTA5 19952,69688,19952
ZCTA5 19953,69327,19953
ZCTA5 19954,59219,19954
ZCTA5 19955,50446,19955
ZCTA5 19956,53633,19956
ZCTA5 19958,90772,19958
ZCTA5 19960,62596,19960
ZCTA5 19962,97798,19962
ZCTA5 19963,62572,19963
ZCTA5 19964,76221,19964
ZCTA5 19966,71577,19966
ZCTA5 19967,91763,19967
ZCTA5 19968,77454,19968
ZCTA5 19970,88739,19970
ZCTA5 19971,101181,19971
ZCTA5 19973,61849,19973
ZCTA5 19975,80538,19975
ZCTA5 19977,72279,19977
ZCTA5 19979,94471,19979
ZCTA5 19980,81198,19980
ZCTA5 20001,133211,20001
ZCTA5 20002,107130,20002
ZCTA5 20003,155054,20003
ZCTA5 20004,152955,20004
ZCTA5 20005,109147,20005
ZCTA5 20006,34352,20006
ZCTA5 20007,145048,20007
ZCTA5 20008,123134,20008
ZCTA5 20009,132374,20009
ZCTA5 20010,106560,20010
ZCTA5 20011,97327,20011
ZCTA5 20012,110375,20012
ZCTA5 20015,235511,20015
ZCTA5 20016,169489,20016
ZCTA5 20017,97507,20017
ZCTA5 20018,87552,20018
ZCTA5 20019,53394,20019
ZCTA5 20020,48106,20020
ZCTA5 20024,97694,20024
ZCTA5 20032,47871,20032
ZCTA5 20036,106930,20036
ZCTA5 20037,94820,20037
ZCTA5 20045,-666666666,20045
ZCTA5 20052,-666666666,20052
ZCTA5 20057,-666666666,20057
ZCTA5 20059,-666666666,20059
ZCTA5 20064,-666666666,20064
ZCTA5 20105,198473,20105
ZCTA5 20106,91458,20106
ZCTA5 20109,83248,20109
ZCTA5 20110,113837,20110
ZCTA5 20111,105391,20111
ZCTA5 20112,179028,20112
ZCTA5 20115,133722,20115
ZCTA5 20117,128750,20117
ZCTA5 20119,152593,20119
ZCTA5 20120,147266,20120
ZCTA5 20121,128682,20121
ZCTA5 20124,208125,20124
ZCTA5 20129,250001,20129
ZCTA5 20130,88155,20130
ZCTA5 20132,175127,20132
ZCTA5 20135,91484,20135
ZCTA5 20136,171674,20136
ZCTA5 20137,142395,20137
ZCTA5 20141,187593,20141
ZCTA5 20143,144896,20143
ZCTA5 20144,160987,20144
ZCTA5 20147,154714,20147
ZCTA5 20148,219491,20148
ZCTA5 20151,137483,20151
ZCTA5 20152,183929,20152
ZCTA5 20155,147295,20155
ZCTA5 20158,198027,20158
ZCTA5 20164,125302,20164
ZCTA5 20165,173015,20165
ZCTA5 20166,133085,20166
ZCTA5 20169,187446,20169
ZCTA5 20170,151136,20170
ZCTA5 20171,155357,20171
ZCTA5 20175,161389,20175
ZCTA5 20176,156077,20176
ZCTA5 20180,152768,20180
ZCTA5 20181,155408,20181
ZCTA5 20184,60469,20184
ZCTA5 20186,101083,20186
ZCTA5 20187,157763,20187
ZCTA5 20190,120337,20190
ZCTA5 20191,139932,20191
ZCTA5 20194,161639,20194
ZCTA5 20197,224620,20197
ZCTA5 20198,99929,20198
ZCTA5 20204,-666666666,20204
ZCTA5 20220,-666666666,20220
ZCTA5 20230,-666666666,20230
ZCTA5 20240,-666666666,20240
ZCTA5 20245,-666666666,20245
ZCTA5 20250,-666666666,20250
ZCTA5 20260,-666666666,20260
ZCTA5 20317,-666666666,20317
ZCTA5 20319,-666666666,20319
ZCTA5 20373,-666666666,20373
ZCTA5 20388,-666666666,20388
ZCTA5 20390,-666666666,20390
ZCTA5 20408,-666666666,20408
ZCTA5 20415,-666666666,20415
ZCTA5 20418,-666666666,20418
ZCTA5 20422,-666666666,20422
ZCTA5 20427,-666666666,20427
ZCTA5 20431,-666666666,20431
ZCTA5 20510,-666666666,20510
ZCTA5 20515,-666666666,20515
ZCTA5 20520,-666666666,20520
ZCTA5 20530,-666666666,20530
ZCTA5 20535,-666666666,20535
ZCTA5 20540,-666666666,20540
ZCTA5 20542,-666666666,20542
ZCTA5 20551,-666666666,20551
ZCTA5 20560,-666666666,20560
ZCTA5 20565,-666666666,20565
ZCTA5 20566,-666666666,20566
ZCTA5 20591,-666666666,20591
ZCTA5 20601,115742,20601
ZCTA5 20602,102536,20602
ZCTA5 20603,132753,20603
ZCTA5 20606,174750,20606
ZCTA5 20607,151475,20607
ZCTA5 20608,102647,20608
ZCTA5 20609,112625,20609
ZCTA5 20611,129598,20611
ZCTA5 20612,-666666666,20612
ZCTA5 20613,145445,20613
ZCTA5 20615,183393,20615
ZCTA5 20616,118864,20616
ZCTA5 20617,123438,20617
ZCTA5 20618,78654,20618
ZCTA5 20619,110960,20619
ZCTA5 20620,154128,20620
ZCTA5 20621,-666666666,20621
ZCTA5 20622,121908,20622
ZCTA5 20623,116475,20623
ZCTA5 20624,128977,20624
ZCTA5 20625,126657,20625
ZCTA5 20626,56806,20626
ZCTA5 20628,111550,20628
ZCTA5 20629,86861,20629
ZCTA5 20630,193274,20630
ZCTA5 20632,196250,20632
ZCTA5 20634,131042,20634
ZCTA5 20636,151193,20636
ZCTA5 20637,141382,20637
ZCTA5 20639,144035,20639
ZCTA5 20640,88750,20640
ZCTA5 20645,119167,20645
ZCTA5 20646,130168,20646
ZCTA5 20650,137854,20650
ZCTA5 20653,96650,20653
ZCTA5 20656,-666666666,20656
ZCTA5 20657,110669,20657
ZCTA5 20658,93864,20658
ZCTA5 20659,115729,20659
ZCTA5 20660,-666666666,20660
ZCTA5 20661,-666666666,20661
ZCTA5 20662,76250,20662
ZCTA5 20664,93313,20664
ZCTA5 20667,-666666666,20667
ZCTA5 20670,53125,20670
ZCTA5 20674,165650,20674
ZCTA5 20675,128325,20675
ZCTA5 20676,161071,20676
ZCTA5 20677,156161,20677
ZCTA5 20678,115710,20678
ZCTA5 20680,-666666666,20680
ZCTA5 20684,137188,20684
ZCTA5 20685,119792,20685
ZCTA5 20686,-666666666,20686
ZCTA5 20687,143468,20687
ZCTA5 20688,89295,20688
ZCTA5 20689,174750,20689
ZCTA5 20690,139500,20690
ZCTA5 20692,154833,20692
ZCTA5 20693,141875,20693
ZCTA5 20695,121528,20695
ZCTA5 20701,79236,20701
ZCTA5 20705,102816,20705
ZCTA5 20706,99555,20706
ZCTA5 20707,97720,20707
ZCTA5 20708,80569,20708
ZCTA5 20710,58884,20710
ZCTA5 20711,86633,20711
ZCTA5 20712,64674,20712
ZCTA5 20714,86534,20714
ZCTA5 20715,139056,20715
ZCTA5 20716,119507,20716
ZCTA5 20720,158598,20720
ZCTA5 20721,162538,20721
ZCTA5 20722,82241,20722
ZCTA5 20723,128226,20723
ZCTA5 20724,105757,20724
ZCTA5 20732,130008,20732
ZCTA5 20733,128864,20733
ZCTA5 20735,124371,20735
ZCTA5 20736,158924,20736
ZCTA5 20737,85752,20737
ZCTA5 20740,79446,20740
ZCTA5 20742,-666666666,20742
ZCTA5 20743,73023,20743
ZCTA5 20744,121068,20744
ZCTA5 20745,77869,20745
ZCTA5 20746,78754,20746
ZCTA5 20747,71259,20747
ZCTA5 20748,79381,20748
ZCTA5 20751,115451,20751
ZCTA5 20754,166976,20754
ZCTA5 20755,94110,20755
ZCTA5 20758,112065,20758
ZCTA5 20759,246618,20759
ZCTA5 20762,83966,20762
ZCTA5 20763,98621,20763
ZCTA5 20764,112500,20764
ZCTA5 20765,139167,20765
ZCTA5 20769,155794,20769
ZCTA5 20770,80876,20770
ZCTA5 20771,-666666666,20771
ZCTA5 20772,131973,20772
ZCTA5 20774,118595,20774
ZCTA5 20776,118092,20776
ZCTA5 20777,215833,20777
ZCTA5 20778,178854,20778
ZCTA5 20779,109931,20779
ZCTA5 20781,89281,20781
ZCTA5 20782,82037,20782
ZCTA5 20783,79040,20783
ZCTA5 20784,80170,20784
ZCTA5 20785,83146,20785
ZCTA5 20794,111200,20794
ZCTA5 20812,194375,20812
ZCTA5 20814,149657,20814
ZCTA5 20815,185873,20815
ZCTA5 20816,228311,20816
ZCTA5 20817,231292,20817
ZCTA5 20818,211196,20818
ZCTA5 20832,160287,20832
ZCTA5 20833,195564,20833
ZCTA5 20837,193264,20837
ZCTA5 20838,195938,20838
ZCTA5 20839,-666666666,20839
ZCTA5 20841,177588,20841
ZCTA5 20842,152917,20842
ZCTA5 20850,125268,20850
ZCTA5 20851,107578,20851
ZCTA5 20852,121550,20852
ZCTA5 20853,146075,20853
ZCTA5 20854,241697,20854
ZCTA5 20855,146036,20855
ZCTA5 20860,152768,20860
ZCTA5 20861,175250,20861
ZCTA5 20862,192083,20862
ZCTA5 20866,137990,20866
ZCTA5 20868,106050,20868
ZCTA5 20871,162472,20871
ZCTA5 20872,129775,20872
ZCTA5 20874,108211,20874
ZCTA5 20876,107542,20876
ZCTA5 20877,86134,20877
ZCTA5 20878,141902,20878
ZCTA5 20879,100324,20879
ZCTA5 20880,131528,20880
ZCTA5 20882,171903,20882
ZCTA5 20886,94586,20886
ZCTA5 20889,-666666666,20889
ZCTA5 20892,-666666666,20892
ZCTA5 20894,-666666666,20894
ZCTA5 20895,165423,20895
ZCTA5 20896,250001,20896
ZCTA5 20899,19722,20899
ZCTA5 20901,123031,20901
ZCTA5 20902,105677,20902
ZCTA5 20903,78649,20903
ZCTA5 20904,90926,20904
ZCTA5 20905,142929,20905
ZCTA5 20906,91563,20906
ZCTA5 20910,103813,20910
ZCTA5 20912,80593,20912
ZCTA5 21001,76250,21001
ZCTA5 21005,118750,21005
ZCTA5 21009,108703,21009
ZCTA5 21010,91667,21010
ZCTA5 21012,136705,21012
ZCTA5 21013,161141,21013
ZCTA5 21014,109366,21014
ZCTA5 21015,135454,21015
ZCTA5 21017,96424,21017
ZCTA5 21023,76131,21023
ZCTA5 21028,128220,21028
ZCTA5 21029,238095,21029
ZCTA5 21030,92333,21030
ZCTA5 21031,-666666666,21031
ZCTA5 21032,142202,21032
ZCTA5 21034,85833,21034
ZCTA5 21035,171185,21035
ZCTA5 21036,185195,21036
ZCTA5 21037,127554,21037
ZCTA5 21040,86195,21040
ZCTA5 21042,178207,21042
ZCTA5 21043,145000,21043
ZCTA5 21044,123658,21044
ZCTA5 21045,115134,21045
ZCTA5 21046,125280,21046
ZCTA5 21047,150593,21047
ZCTA5 21048,125098,21048
ZCTA5 21050,117551,21050
ZCTA5 21051,-666666666,21051
ZCTA5 21052,73542,21052
ZCTA5 21053,99513,21053
ZCTA5 21054,152232,21054
ZCTA5 21056,250001,21056
ZCTA5 21057,163462,21057
ZCTA5 21060,95596,21060
ZCTA5 21061,79778,21061
ZCTA5 21071,-666666666,21071
ZCTA5 21074,96367,21074
ZCTA5 21075,126378,21075
ZCTA5 21076,137237,21076
ZCTA5 21077,180167,21077
ZCTA5 21078,100853,21078
ZCTA5 21082,137399,21082
ZCTA5 21084,114200,21084
ZCTA5 21085,100573,21085
ZCTA5 21087,113472,21087
ZCTA5 21090,118048,21090
ZCTA5 21093,120947,21093
ZCTA5 21102,110503,21102
ZCTA5 21104,195000,21104
ZCTA5 21105,-666666666,21105
ZCTA5 21108,142001,21108
ZCTA5 21111,140966,21111
ZCTA5 21113,116584,21113
ZCTA5 21114,132829,21114
ZCTA5 21117,96672,21117
ZCTA5 21120,148090,21120
ZCTA5 21122,118302,21122
ZCTA5 21128,122021,21128
ZCTA5 21130,-666666666,21130
ZCTA5 21131,187500,21131
ZCTA5 21132,158550,21132
ZCTA5 21133,83305,21133
ZCTA5 21136,105300,21136
ZCTA5 21140,141411,21140
ZCTA5 21144,127055,21144
ZCTA5 21146,171848,21146
ZCTA5 21152,113711,21152
ZCTA5 21153,-666666666,21153
ZCTA5 21154,115000,21154
ZCTA5 21155,129231,21155
ZCTA5 21156,129583,21156
ZCTA5 21157,96406,21157
ZCTA5 21158,109076,21158
ZCTA5 21160,108424,21160
ZCTA5 21161,109848,21161
ZCTA5 21162,138654,21162
ZCTA5 21163,123858,21163
ZCTA5 21201,42324,21201
ZCTA5 21202,59098,21202
ZCTA5 21204,92734,21204
ZCTA5 21205,38211,21205
ZCTA5 21206,61572,21206
ZCTA5 21207,59822,21207
ZCTA5 21208,89702,21208
ZCTA5 21209,89398,21209
ZCTA5 21210,114409,21210
ZCTA5 21211,79909,21211
ZCTA5 21212,94014,21212
ZCTA5 21213,47870,21213
ZCTA5 21214,77398,21214
ZCTA5 21215,49523,21215
ZCTA5 21216,46761,21216
ZCTA5 21217,36665,21217
ZCTA5 21218,58847,21218
ZCTA5 21219,116000,21219
ZCTA5 21220,77571,21220
ZCTA5 21221,68140,21221
ZCTA5 21222,60483,21222
ZCTA5 21223,35541,21223
ZCTA5 21224,86443,21224
ZCTA5 21225,49171,21225
ZCTA5 21226,71500,21226
ZCTA5 21227,78626,21227
ZCTA5 21228,102592,21228
ZCTA5 21229,52692,21229
ZCTA5 21230,95470,21230
ZCTA5 21231,88091,21231
ZCTA5 21233,-666666666,21233
ZCTA5 21234,80692,21234
ZCTA5 21236,91855,21236
ZCTA5 21237,84118,21237
ZCTA5 21239,62547,21239
ZCTA5 21240,-666666666,21240
ZCTA5 21244,80335,21244
ZCTA5 21250,-666666666,21250
ZCTA5 21251,-666666666,21251
ZCTA5 21252,-666666666,21252
ZCTA5 21285,-666666666,21285
ZCTA5 21286,92722,21286
ZCTA5 21287,-666666666,21287
ZCTA5 21401,114699,21401
ZCTA5 21402,81125,21402
ZCTA5 21403,108759,21403
ZCTA5 21405,150208,21405
ZCTA5 21409,140236,21409
ZCTA5 21502,56958,21502
ZCTA5 21520,67708,21520
ZCTA5 21521,59792,21521
ZCTA5 21523,-666666666,21523
ZCTA5 21524,70885,21524
ZCTA5 21529,43929,21529
ZCTA5 21530,57115,21530
ZCTA5 21531,56250,21531
ZCTA5 21532,55761,21532
ZCTA5 21536,60455,21536
ZCTA5 21538,82250,21538
ZCTA5 21539,57143,21539
ZCTA5 21540,63125,21540
ZCTA5 21541,58519,21541
ZCTA5 21542,-666666666,21542
ZCTA5 21543,-666666666,21543
ZCTA5 21545,58250,21545
ZCTA5 21550,61824,21550
ZCTA5 21555,47917,21555
ZCTA5 21557,40625,21557
ZCTA5 21560,-666666666,21560
ZCTA5 21561,72159,21561
ZCTA5 21562,57693,21562
ZCTA5 21601,80434,21601
ZCTA5 21607,83472,21607
ZCTA5 21610,62750,21610
ZCTA5 21612,110778,21612
ZCTA5 21613,51094,21613
ZCTA5 21617,116827,21617
ZCTA5 21619,94815,21619
ZCTA5 21620,69842,21620
ZCTA5 21622,56375,21622
ZCTA5 21623,69068,21623
ZCTA5 21624,87813,21624
ZCTA5 21625,98750,21625
ZCTA5 21626,60313,21626
ZCTA5 21627,76250,21627
ZCTA5 21628,91417,21628
ZCTA5 21629,65541,21629
ZCTA5 21631,67181,21631
ZCTA5 21632,59135,21632
ZCTA5 21634,49250,21634
ZCTA5 21635,120169,21635
ZCTA5 21636,56447,21636
ZCTA5 21638,116953,21638
ZCTA5 21639,56173,21639
ZCTA5 21640,77721,21640
ZCTA5 21641,69375,21641
ZCTA5 21643,52143,21643
ZCTA5 21644,-666666666,21644
ZCTA5 21645,-666666666,21645
ZCTA5 21647,107361,21647
ZCTA5 21648,137500,21648
ZCTA5 21649,56806,21649
ZCTA5 21650,92000,21650
ZCTA5 21651,76042,21651
ZCTA5 21652,120644,21652
ZCTA5 21653,-666666666,21653
ZCTA5 21654,77288,21654
ZCTA5 21655,78000,21655
ZCTA5 21657,105648,21657
ZCTA5 21658,124375,21658
ZCTA5 21659,68393,21659
ZCTA5 21660,78922,21660
ZCTA5 21661,77875,21661
ZCTA5 21662,167647,21662
ZCTA5 21663,76667,21663
ZCTA5 21664,66458,21664
ZCTA5 21665,150809,21665
ZCTA5 21666,119154,21666
ZCTA5 21667,-666666666,21667
ZCTA5 21668,76250,21668
ZCTA5 21669,87708,21669
ZCTA5 21671,55208,21671
ZCTA5 21672,59375,21672
ZCTA5 21673,66163,21673
ZCTA5 21675,-666666666,21675
ZCTA5 21676,108244,21676
ZCTA5 21677,100481,21677
ZCTA5 21678,75865,21678
ZCTA5 21679,-666666666,21679
ZCTA5 21701,97769,21701
ZCTA5 21702,100449,21702
ZCTA5 21703,103028,21703
ZCTA5 21704,162437,21704
ZCTA5 21705,-666666666,21705
ZCTA5 21710,158918,21710
ZCTA5 21711,92868,21711
ZCTA5 21713,96555,21713
ZCTA5 21714,176736,21714
ZCTA5 21715,-666666666,21715
ZCTA5 21716,100043,21716
ZCTA5 21717,77375,21717
