ZCTA5CE20,year,snap_participation_rate
78218,2020,21.4
78219,2020,24.2
78220,2020,29.8
78221,2020,22.3
78222,2020,17.2
78223,2020,22.0
78224,2020,21.9
78225,2020,26.6
78226,2020,32.1
78227,2020,27.7
78228,2020,23.8
78229,2020,13.6
78230,2020,8.5
78231,2020,2.4
78232,2020,8.1
78233,2020,7.0
78234,2020,3.3
78235,2020,7.2
78236,2020,0.0
78237,2020,38.2
78238,2020,18.1
78239,2020,12.9
78240,2020,11.7
78242,2020,30.0
78243,2020,
78244,2020,10.9
78245,2020,9.0
78247,2020,6.4
78248,2020,1.6
78249,2020,4.0
78250,2020,8.6
78251,2020,8.7
78252,2020,13.8
78253,2020,4.6
78254,2020,6.1
78255,2020,1.9
78256,2020,1.7
78257,2020,0.3
78258,2020,2.9
78259,2020,1.4
78260,2020,1.7
78261,2020,0.8
78263,2020,7.7
78264,2020,25.0
78266,2020,0.0
78330,2020,11.2
78332,2020,17.1
78335,2020,
78336,2020,17.3
78338,2020,
78339,2020,6.6
78340,2020,9.5
78341,2020,14.7
78342,2020,36.0
78343,2020,17.9
78344,2020,12.3
78349,2020,59.7
78351,2020,70.5
78352,2020,67.7
78353,2020,0.0
78355,2020,33.3
78357,2020,15.3
78358,2020,20.5
78359,2020,22.7
78361,2020,31.5
78362,2020,10.3
78363,2020,19.5
78368,2020,26.7
78369,2020,24.0
78370,2020,18.6
78371,2020,26.7
78372,2020,20.6
78373,2020,5.3
78374,2020,9.4
78375,2020,36.7
78376,2020,26.0
78377,2020,24.2
78379,2020,13.2
78380,2020,17.8
78382,2020,13.6
78383,2020,8.4
78384,2020,34.3
78385,2020,20.9
78387,2020,26.0
78389,2020,6.4
78390,2020,24.7
78391,2020,21.0
78393,2020,12.9
78401,2020,31.5
78402,2020,6.4
78404,2020,20.4
78405,2020,28.8
78406,2020,29.3
78407,2020,27.9
78408,2020,31.5
78409,2020,13.8
78410,2020,12.8
78411,2020,16.6
78412,2020,16.6
78413,2020,13.5
78414,2020,4.9
78415,2020,28.7
78416,2020,29.9
78417,2020,20.9
78418,2020,8.2
78419,2020,4.3
78501,2020,24.6
78503,2020,25.9
78504,2020,14.5
78516,2020,30.7
78520,2020,28.7
78521,2020,33.6
78526,2020,21.6
78535,2020,28.0
78536,2020,17.5
78537,2020,39.0
78538,2020,40.4
78539,2020,16.5
78541,2020,31.0
78542,2020,34.8
78543,2020,26.2
78545,2020,57.9
78548,2020,26.9
78549,2020,46.2
78550,2020,27.1
78552,2020,15.3
78557,2020,32.9
78558,2020,16.7
78559,2020,24.9
78560,2020,35.0
78561,2020,33.1
78562,2020,32.4
78563,2020,18.3
78564,2020,54.8
78565,2020,100.0
78566,2020,14.3
78567,2020,25.5
78569,2020,14.7
78570,2020,38.9
78572,2020,18.8
78573,2020,33.8
78574,2020,38.4
78575,2020,4.9
78576,2020,50.9
78577,2020,33.4
78578,2020,7.7
78579,2020,12.6
78580,2020,33.2
78582,2020,32.7
78583,2020,23.8
78584,2020,53.3
78585,2020,43.2
78586,2020,22.2
78588,2020,25.6
78589,2020,28.8
78590,2020,26.6
78591,2020,9.6
78592,2020,33.6
78593,2020,28.7
78594,2020,16.7
78595,2020,35.2
78596,2020,28.9
78597,2020,1.6
78598,2020,0.0
78602,2020,10.6
78605,2020,7.2
78606,2020,5.8
78607,2020,0.0
78608,2020,9.2
78609,2020,7.9
78610,2020,6.0
78611,2020,7.7
78612,2020,12.4
78613,2020,3.2
78614,2020,3.1
78615,2020,21.0
78616,2020,8.1
78617,2020,10.4
78618,2020,1.4
78619,2020,0.6
78620,2020,1.8
78621,2020,10.7
78622,2020,7.6
78623,2020,0.0
78624,2020,5.7
78626,2020,10.0
78628,2020,6.2
78629,2020,17.3
78631,2020,2.7
78632,2020,6.4
78633,2020,0.8
78634,2020,4.9
78635,2020,0.0
78636,2020,7.7
78638,2020,10.5
78639,2020,8.0
78640,2020,11.0
78641,2020,4.8
78642,2020,6.2
78643,2020,11.4
78644,2020,10.5
78645,2020,6.1
78648,2020,11.2
78650,2020,13.1
78652,2020,2.1
78653,2020,11.8
78654,2020,5.1
78655,2020,18.4
78656,2020,4.5
78657,2020,8.1
78659,2020,0.4
78660,2020,5.4
78661,2020,14.4
78662,2020,1.0
78663,2020,6.2
78664,2020,8.4
78665,2020,3.9
78666,2020,9.9
78669,2020,2.2
78670,2020,0.0
78671,2020,3.9
78672,2020,2.8
78675,2020,7.0
78676,2020,4.4
78677,2020,0.0
78681,2020,5.9
78701,2020,3.1
78702,2020,19.2
78703,2020,2.0
78704,2020,5.2
78705,2020,2.6
78712,2020,
78717,2020,5.5
78719,2020,11.4
78721,2020,20.8
78722,2020,7.2
78723,2020,14.6
78724,2020,22.8
78725,2020,16.2
78726,2020,3.4
78727,2020,4.9
78728,2020,7.2
78729,2020,4.7
78730,2020,0.8
78731,2020,1.1
78732,2020,0.5
78733,2020,1.5
78734,2020,2.2
78735,2020,6.4
78736,2020,2.0
78737,2020,1.0
78738,2020,4.7
78739,2020,0.8
78741,2020,13.2
78742,2020,14.3
78744,2020,15.6
78745,2020,4.6
78746,2020,0.7
78747,2020,7.6
78748,2020,6.4
78749,2020,1.5
78750,2020,3.9
78751,2020,5.2
78752,2020,13.1
78753,2020,16.3
78754,2020,13.6
78756,2020,4.8
78757,2020,6.8
78758,2020,11.8
78759,2020,2.4
78801,2020,25.2
78802,2020,0.0
78827,2020,26.3
78828,2020,0.0
78829,2020,39.3
78830,2020,45.0
78832,2020,22.4
78833,2020,19.2
78834,2020,21.9
78836,2020,15.0
78837,2020,24.2
78838,2020,0.0
78839,2020,32.9
78840,2020,19.6
78843,2020,0.0
78850,2020,2.0
78851,2020,0.0
78852,2020,27.1
78860,2020,
78861,2020,15.2
78870,2020,26.3
78871,2020,0.0
78872,2020,22.8
78873,2020,8.4
78877,2020,9.7
78879,2020,0.0
78880,2020,8.1
78881,2020,17.0
78883,2020,0.0
78884,2020,3.7
78885,2020,0.0
78886,2020,2.0
78931,2020,0.0
78932,2020,0.0
78933,2020,0.0
78934,2020,6.2
78935,2020,0.0
78938,2020,18.0
78940,2020,2.4
78941,2020,12.3
78942,2020,16.1
78943,2020,0.0
78944,2020,5.7
78945,2020,9.6
78946,2020,7.8
78947,2020,2.8
78948,2020,0.0
78949,2020,5.7
78950,2020,7.4
78951,2020,
78953,2020,0.0
78954,2020,1.8
78956,2020,5.5
78957,2020,10.6
78959,2020,19.2
78962,2020,5.0
78963,2020,10.8
79001,2020,1.6
79003,2020,26.7
79005,2020,9.1
79007,2020,9.7
79009,2020,8.7
79010,2020,0.0
79011,2020,0.0
79012,2020,0.0
79013,2020,2.4
79014,2020,8.3
79015,2020,8.0
79016,2020,
79018,2020,3.8
79019,2020,2.6
79021,2020,7.0
79022,2020,10.1
79024,2020,4.7
79025,2020,0.0
79027,2020,14.0
79029,2020,9.7
79031,2020,9.4
79032,2020,8.8
79033,2020,37.5
79034,2020,7.2
79035,2020,10.2
79036,2020,6.9
79039,2020,5.7
79040,2020,9.1
79041,2020,18.8
79042,2020,6.0
79043,2020,22.5
79044,2020,0.0
79045,2020,16.3
79046,2020,13.5
79051,2020,
79052,2020,9.7
79053,2020,0.0
79054,2020,6.1
79056,2020,0.0
79057,2020,8.7
79058,2020,
79059,2020,1.4
79061,2020,1.1
79062,2020,0.0
79063,2020,2.2
79064,2020,14.1
79065,2020,15.5
79068,2020,2.7
79070,2020,11.5
79072,2020,18.4
79078,2020,16.4
79079,2020,18.6
79080,2020,7.1
79081,2020,10.5
79082,2020,3.6
79083,2020,14.6
79084,2020,3.6
79085,2020,0.0
79086,2020,2.8
79087,2020,2.0
79088,2020,13.8
79091,2020,0.0
79092,2020,3.5
79093,2020,47.5
79094,2020,0.0
79095,2020,24.5
79096,2020,5.7
79097,2020,0.0
79098,2020,6.1
79101,2020,18.4
79102,2020,15.5
79103,2020,16.0
79104,2020,11.7
79105,2020,
79106,2020,14.8
79107,2020,22.1
79108,2020,13.7
79109,2020,7.5
79110,2020,9.4
79111,2020,16.2
79118,2020,7.9
79119,2020,1.6
79121,2020,8.0
79124,2020,2.6
79201,2020,9.9
79220,2020,27.4
79225,2020,15.0
79226,2020,4.2
79227,2020,10.4
79229,2020,9.8
79230,2020,13.2
79231,2020,0.0
79233,2020,11.3
79234,2020,0.0
79235,2020,25.9
79236,2020,5.7
79237,2020,0.0
79239,2020,10.8
79240,2020,0.0
79241,2020,11.6
79243,2020,9.1
79244,2020,17.9
79245,2020,13.5
79247,2020,0.0
79248,2020,25.6
79250,2020,7.5
79251,2020,0.0
79252,2020,18.0
79255,2020,10.0
79256,2020,2.6
79257,2020,4.1
79258,2020,0.0
79259,2020,0.0
79261,2020,12.7
79311,2020,9.0
79312,2020,9.2
79313,2020,22.2
79314,2020,20.0
79316,2020,19.5
79322,2020,28.5
79323,2020,8.3
79324,2020,0.0
79325,2020,6.2
79326,2020,0.0
79329,2020,16.6
79330,2020,0.0
79331,2020,15.7
79336,2020,13.4
79339,2020,13.8
79342,2020,4.2
79343,2020,18.1
79344,2020,8.1
79345,2020,3.8
79346,2020,19.9
79347,2020,13.3
79350,2020,10.3
79351,2020,15.7
79353,2020,0.0
79355,2020,11.6
79356,2020,17.1
79357,2020,22.9
79358,2020,13.0
79359,2020,21.7
79360,2020,4.8
79363,2020,10.3
79364,2020,20.6
79366,2020,0.0
79367,2020,6.6
79369,2020,0.0
79370,2020,10.4
79371,2020,7.5
79372,2020,9.6
79373,2020,18.5
79376,2020,0.0
79377,2020,9.5
79378,2020,9.1
79379,2020,9.8
79380,2020,3.1
79381,2020,15.6
79382,2020,10.1
79401,2020,10.0
79403,2020,33.1
79404,2020,22.5
79406,2020,
79407,2020,9.4
79410,2020,7.4
79411,2020,17.3
79412,2020,25.2
79413,2020,8.7
79414,2020,16.0
79415,2020,20.7
79416,2020,9.7
79423,2020,7.6
79424,2020,5.4
79501,2020,10.5
79502,2020,17.4
79503,2020,0.0
79504,2020,9.8
79505,2020,10.3
79506,2020,5.8
79508,2020,2.1
79510,2020,8.4
79511,2020,1.3
79512,2020,9.4
79517,2020,0.0
79518,2020,0.0
79519,2020,0.0
79520,2020,15.9
79521,2020,16.3
79525,2020,1.6
79526,2020,4.6
79527,2020,4.3
79528,2020,9.8
79529,2020,13.2
79530,2020,9.2
79532,2020,16.3
79533,2020,21.9
79534,2020,0.0
79535,2020,0.0
79536,2020,11.8
79537,2020,0.0
79538,2020,4.3
79539,2020,2.4
79540,2020,0.0
79541,2020,0.0
79543,2020,3.6
79544,2020,19.0
79545,2020,3.4
79546,2020,17.9
79547,2020,27.1
79548,2020,0.0
79549,2020,5.3
79553,2020,25.5
79556,2020,16.9
79560,2020,18.0
79561,2020,4.4
79562,2020,3.8
79563,2020,15.9
79565,2020,3.0
79566,2020,0.0
79567,2020,16.1
79601,2020,15.6
79602,2020,12.8
79603,2020,22.8
79605,2020,14.9
79606,2020,6.3
79607,2020,1.6
79699,2020,
79701,2020,14.4
79703,2020,5.7
79705,2020,4.4
79706,2020,4.8
79707,2020,3.1
79713,2020,0.0
79714,2020,8.6
79718,2020,13.4
79719,2020,18.0
79720,2020,9.3
79730,2020,34.2
79731,2020,2.6
79733,2020,4.8
79734,2020,21.4
79735,2020,12.1
79738,2020,5.1
79739,2020,11.8
79741,2020,0.0
79742,2020,10.7
79743,2020,1.7
79744,2020,5.5
79745,2020,10.3
79748,2020,23.9
79749,2020,3.3
79752,2020,7.4
79754,2020,3.2
79755,2020,0.0
79756,2020,10.8
79758,2020,3.4
79759,2020,
79761,2020,15.8
79762,2020,10.0
79763,2020,15.7
79764,2020,12.0
79765,2020,4.8
79766,2020,9.1
79770,2020,
79772,2020,10.7
79777,2020,0.0
79778,2020,3.5
79780,2020,32.6
79781,2020,13.7
79782,2020,10.9
79783,2020,0.0
79785,2020,18.8
79788,2020,19.3
79789,2020,6.5
79821,2020,28.9
79830,2020,11.9
79831,2020,
79834,2020,2.6
79835,2020,21.0
79836,2020,22.2
79837,2020,22.4
79838,2020,42.0
79839,2020,52.7
79842,2020,1.8
79843,2020,11.5
79845,2020,64.5
79846,2020,0.0
79847,2020,0.0
79848,2020,2.6
79849,2020,45.0
79851,2020,26.7
79852,2020,18.8
79853,2020,28.5
79854,2020,0.0
79855,2020,25.6
79901,2020,53.7
79902,2020,21.0
79903,2020,25.2
79904,2020,27.7
79905,2020,35.8
79906,2020,2.0
79907,2020,28.5
79908,2020,2.1
79911,2020,1.3
79912,2020,9.6
79915,2020,31.9
79916,2020,3.5
79920,2020,
79922,2020,4.2
79924,2020,21.3
79925,2020,17.5
79927,2020,28.9
79928,2020,22.2
79930,2020,22.8
79932,2020,13.6
79934,2020,7.9
79935,2020,17.7
79936,2020,18.0
79938,2020,16.0
79942,2020,
80002,2020,8.5
80003,2020,8.7
80004,2020,5.5
80005,2020,1.7
80007,2020,1.4
80010,2020,21.3
80011,2020,13.2
80012,2020,14.9
80013,2020,6.4
80014,2020,5.3
80015,2020,3.2
80016,2020,2.0
80017,2020,10.1
80018,2020,3.0
80019,2020,6.8
80020,2020,5.3
80021,2020,4.0
80022,2020,10.9
80023,2020,0.7
80024,2020,24.6
80025,2020,0.0
80026,2020,4.3
80027,2020,2.5
80030,2020,12.9
80031,2020,4.9
80033,2020,8.8
80045,2020,6.5
80101,2020,13.9
80102,2020,5.6
80103,2020,15.7
80104,2020,5.2
80105,2020,6.7
80106,2020,3.1
80107,2020,3.1
80108,2020,1.6
80109,2020,1.5
80110,2020,11.3
80111,2020,2.6
80112,2020,3.4
80113,2020,9.4
80116,2020,0.0
80117,2020,8.2
80118,2020,2.1
80120,2020,8.8
80121,2020,3.2
80122,2020,1.8
80123,2020,3.4
80124,2020,2.8
80125,2020,1.9
80126,2020,2.1
80127,2020,2.4
80128,2020,3.5
80129,2020,0.9
80130,2020,1.3
80131,2020,11.1
80132,2020,2.6
80133,2020,1.6
80134,2020,2.0
80135,2020,3.4
80136,2020,7.7
80137,2020,2.3
80138,2020,2.2
80202,2020,5.8
80203,2020,6.9
80204,2020,18.8
80205,2020,15.4
80206,2020,4.7
80207,2020,10.1
80209,2020,2.1
80210,2020,1.7
80211,2020,8.3
80212,2020,10.3
80214,2020,14.2
80215,2020,8.0
80216,2020,18.1
80218,2020,8.5
80219,2020,11.5
80220,2020,8.1
80221,2020,11.1
80222,2020,7.4
80223,2020,16.6
80224,2020,11.8
80226,2020,6.2
80227,2020,3.9
80228,2020,3.7
80229,2020,11.8
80230,2020,4.1
80231,2020,7.2
80232,2020,4.5
80233,2020,8.8
80234,2020,4.2
80235,2020,8.7
80236,2020,10.7
80237,2020,5.6
80238,2020,3.7
80239,2020,14.1
80241,2020,3.3
80246,2020,4.5
80247,2020,10.0
80249,2020,10.0
80260,2020,16.0
80264,2020,
80290,2020,0.0
80293,2020,
80294,2020,
80301,2020,3.9
80302,2020,2.7
80303,2020,3.0
80304,2020,5.4
80305,2020,5.8
80310,2020,
80401,2020,5.2
80403,2020,1.3
80419,2020,
80420,2020,1.3
80421,2020,1.9
80422,2020,4.5
80423,2020,0.0
80424,2020,1.6
80425,2020,14.1
80426,2020,0.0
80427,2020,10.1
80428,2020,13.7
80432,2020,0.0
80433,2020,1.9
80434,2020,36.8
80435,2020,8.9
80436,2020,0.0
80438,2020,12.1
80439,2020,0.9
80440,2020,5.7
80442,2020,9.5
80443,2020,3.5
80444,2020,3.0
80446,2020,14.2
80447,2020,0.5
80448,2020,
80449,2020,0.0
80451,2020,0.0
80452,2020,14.2
80453,2020,11.5
80454,2020,3.2
80455,2020,19.1
80456,2020,0.0
80457,2020,0.0
80459,2020,7.2
80461,2020,11.8
80463,2020,7.5
80465,2020,2.4
80466,2020,5.3
80467,2020,4.8
80468,2020,0.0
80469,2020,0.0
80470,2020,6.5
80471,2020,
80473,2020,81.4
80475,2020,100.0
80476,2020,0.0
80477,2020,0.0
80478,2020,13.2
80479,2020,
80480,2020,4.2
80481,2020,1.3
80482,2020,4.2
80483,2020,0.0
80487,2020,3.5
80488,2020,0.0
80497,2020,0.0
80498,2020,1.1
80501,2020,13.9
80503,2020,3.8
80504,2020,6.1
80510,2020,6.1
80511,2020,
80512,2020,3.0
80513,2020,2.3
80514,2020,9.4
80515,2020,0.0
80516,2020,2.4
80517,2020,3.5
80520,2020,8.4
80521,2020,7.5
80524,2020,9.1
80525,2020,5.0
80526,2020,7.7
80528,2020,3.4
80530,2020,4.1
80532,2020,100.0
80534,2020,1.6
80535,2020,12.7
80536,2020,2.2
80537,2020,7.8
80538,2020,8.4
80540,2020,4.9
80542,2020,6.1
80543,2020,4.1
80544,2020,34.2
80545,2020,2.0
80546,2020,0.0
80547,2020,3.9
80549,2020,6.1
80550,2020,2.4
80601,2020,7.2
80602,2020,3.8
80603,2020,6.0
80610,2020,7.9
80611,2020,2.9
80612,2020,0.0
80615,2020,3.0
80620,2020,13.2
80621,2020,6.5
80622,2020,0.0
80623,2020,9.8
80624,2020,10.2
80631,2020,19.1
80634,2020,9.0
80640,2020,5.8
80642,2020,17.3
80643,2020,1.1
80644,2020,20.7
80645,2020,8.3
80648,2020,6.6
80649,2020,3.4
80650,2020,6.0
80651,2020,7.1
80652,2020,8.3
80653,2020,7.4
80654,2020,7.1
80701,2020,9.7
80705,2020,16.0
80720,2020,6.8
80721,2020,9.0
80722,2020,0.0
80723,2020,16.5
80726,2020,4.8
80727,2020,8.5
80728,2020,11.1
80729,2020,18.4
80731,2020,6.8
80733,2020,27.3
80734,2020,12.1
80735,2020,12.3
80736,2020,15.2
80737,2020,20.2
80740,2020,0.0
80741,2020,3.1
80742,2020,0.0
80743,2020,15.7
80744,2020,11.9
80745,2020,5.3
80746,2020,23.1
80747,2020,4.2
80749,2020,8.7
80750,2020,9.0
80751,2020,12.6
80754,2020,2.6
80755,2020,50.0
80757,2020,4.4
80758,2020,11.7
80759,2020,12.4
80801,2020,2.7
80802,2020,0.0
80804,2020,21.9
80805,2020,7.8
80807,2020,9.7
80808,2020,8.0
80809,2020,4.7
80810,2020,7.5
80812,2020,10.9
80813,2020,22.2
80814,2020,17.8
80815,2020,9.0
80816,2020,10.7
80817,2020,8.4
80818,2020,18.6
80819,2020,10.0
80820,2020,0.0
80821,2020,8.9
80822,2020,5.2
80823,2020,7.1
80824,2020,20.8
80825,2020,2.0
80827,2020,1.5
80828,2020,6.7
80829,2020,9.6
80830,2020,10.1
80831,2020,6.3
80832,2020,4.3
80833,2020,2.8
80834,2020,3.4
80835,2020,12.8
80836,2020,6.1
80840,2020,0.7
80860,2020,14.7
80861,2020,6.2
80862,2020,10.5
80863,2020,8.0
80864,2020,13.9
80902,2020,0.9
80903,2020,15.9
80904,2020,6.1
80905,2020,12.5
80906,2020,7.1
80907,2020,13.5
80908,2020,1.9
80909,2020,20.9
80910,2020,22.8
80911,2020,7.8
80913,2020,0.0
80914,2020,0.0
80915,2020,11.7
80916,2020,18.2
80917,2020,9.5
80918,2020,8.4
80919,2020,3.2
80920,2020,4.3
80921,2020,3.1
80922,2020,5.2
80923,2020,4.6
80924,2020,0.9
80925,2020,5.4
80926,2020,8.9
80927,2020,0.0
80928,2020,5.4
80929,2020,0.0
80930,2020,9.7
80938,2020,71.3
80939,2020,
80951,2020,6.8
81001,2020,25.8
81003,2020,34.5
81004,2020,32.2
81005,2020,14.5
81006,2020,13.2
81007,2020,7.6
81008,2020,8.1
81019,2020,15.0
81020,2020,17.6
81021,2020,0.0
81022,2020,13.9
81023,2020,1.6
81024,2020,17.6
81025,2020,9.5
81027,2020,22.7
81029,2020,22.6
81030,2020,16.4
81033,2020,30.8
81036,2020,19.6
81038,2020,
81039,2020,19.9
81040,2020,0.0
81041,2020,16.0
81043,2020,36.4
81044,2020,23.3
81045,2020,4.0
81047,2020,19.6
81049,2020,6.5
81050,2020,12.7
81052,2020,15.3
81054,2020,29.1
81055,2020,8.3
81057,2020,6.2
81058,2020,16.6
81059,2020,0.0
81062,2020,10.7
81063,2020,25.1
81064,2020,14.0
81067,2020,31.3
81069,2020,9.6
81071,2020,9.7
81073,2020,12.6
81076,2020,18.2
81077,2020,25.3
81081,2020,0.0
81082,2020,19.0
81084,2020,48.6
81087,2020,17.4
81089,2020,15.7
81090,2020,16.1
81091,2020,4.9
81092,2020,4.2
81101,2020,22.8
81120,2020,26.6
81121,2020,4.0
81122,2020,4.2
81123,2020,20.5
81124,2020,45.1
81125,2020,19.5
81126,2020,33.3
81128,2020,0.0
81129,2020,62.2
81130,2020,10.2
81131,2020,13.6
81132,2020,12.7
81133,2020,33.7
81136,2020,5.9
81137,2020,7.5
81138,2020,0.0
81140,2020,15.1
81141,2020,17.5
81143,2020,21.1
81144,2020,17.8
81146,2020,10.7
81147,2020,6.4
81148,2020,23.0
81149,2020,7.8
81151,2020,17.3
81152,2020,39.6
81154,2020,11.0
81155,2020,0.0
81201,2020,11.4
81210,2020,4.1
81211,2020,7.9
81212,2020,14.8
81220,2020,0.0
81221,2020,25.6
81222,2020,9.0
81223,2020,8.3
81224,2020,1.2
81225,2020,7.2
81226,2020,17.0
81227,2020,
81230,2020,10.0
81231,2020,
81232,2020,0.0
81233,2020,5.1
81235,2020,8.1
81236,2020,4.7
81237,2020,0.0
81239,2020,0.0
81240,2020,16.2
81241,2020,13.6
81242,2020,9.2
81243,2020,0.0
81244,2020,12.1
81248,2020,0.0
81251,2020,0.0
81252,2020,6.3
81253,2020,0.0
81301,2020,5.6
81303,2020,7.8
81320,2020,12.5
81321,2020,16.2
81323,2020,4.4
81324,2020,7.0
81325,2020,16.0
81326,2020,4.6
81327,2020,8.3
81328,2020,9.4
81330,2020,0.0
81331,2020,0.0
81332,2020,19.6
81334,2020,17.4
81335,2020,0.0
81401,2020,12.9
81403,2020,9.4
81410,2020,6.5
81411,2020,0.0
81413,2020,12.3
81415,2020,4.0
81416,2020,18.9
81418,2020,21.5
81419,2020,16.6
81422,2020,20.0
81423,2020,9.7
81424,2020,6.9
81425,2020,8.8
81426,2020,0.0
81427,2020,12.1
81428,2020,5.4
81429,2020,0.0
81430,2020,0.0
81431,2020,0.0
81432,2020,7.6
81433,2020,13.7
81434,2020,12.9
81435,2020,1.5
81501,2020,15.2
81503,2020,9.6
81504,2020,12.1
81505,2020,7.5
81506,2020,4.3
81507,2020,1.2
81520,2020,19.5
81521,2020,10.3
81522,2020,0.0
81523,2020,8.3
81524,2020,6.7
81525,2020,3.0
81526,2020,10.3
81527,2020,6.1
81601,2020,6.1
81610,2020,18.9
81611,2020,3.6
81612,2020,
81615,2020,0.0
81620,2020,8.2
81621,2020,4.6
81623,2020,5.6
81624,2020,5.4
81625,2020,9.1
81630,2020,10.3
81631,2020,8.1
81632,2020,7.5
81633,2020,
81635,2020,9.2
81637,2020,2.3
81638,2020,0.0
81639,2020,5.2
81640,2020,0.0
81641,2020,9.7
81642,2020,0.0
81643,2020,3.4
81645,2020,1.9
81646,2020,6.3
81647,2020,4.3
81648,2020,11.4
81649,2020,2.7
81650,2020,6.8
81652,2020,9.7
81653,2020,0.0
81654,2020,3.5
81655,2020,0.0
81656,2020,0.0
81657,2020,1.1
82001,2020,5.6
82005,2020,
82007,2020,13.9
82009,2020,3.6
82050,2020,0.0
82051,2020,0.0
82052,2020,
82053,2020,9.4
82054,2020,8.7
82055,2020,0.0
82058,2020,0.0
82059,2020,37.0
82060,2020,0.0
82061,2020,
82063,2020,0.0
82070,2020,3.6
82072,2020,4.1
82073,2020,
82081,2020,0.0
82082,2020,3.3
82083,2020,8.4
82084,2020,0.0
82190,2020,0.0
82201,2020,5.3
82210,2020,2.2
82212,2020,16.1
82213,2020,6.6
82214,2020,9.8
82215,2020,1.9
82217,2020,0.0
82219,2020,0.0
82221,2020,2.7
82222,2020,0.0
82223,2020,4.2
82224,2020,0.0
82225,2020,9.8
82227,2020,6.2
82229,2020,0.0
82240,2020,11.2
82242,2020,0.0
82243,2020,0.0
82244,2020,4.9
82301,2020,8.5
82321,2020,3.1
82322,2020,7.2
82323,2020,10.5
82324,2020,0.0
82325,2020,0.0
82327,2020,8.4
82329,2020,11.0
82331,2020,3.0
82332,2020,0.0
82334,2020,10.0
82335,2020,0.0
82336,2020,0.0
82401,2020,2.5
82410,2020,7.2
82411,2020,1.2
82412,2020,1.7
82414,2020,3.4
82420,2020,3.6
82421,2020,11.3
82422,2020,0.0
82423,2020,0.0
82426,2020,7.0
82428,2020,8.9
82430,2020,0.0
82431,2020,5.5
82432,2020,1.4
82433,2020,0.6
82434,2020,15.6
82435,2020,5.0
82440,2020,0.0
82441,2020,0.0
82442,2020,1.9
82443,2020,9.4
82450,2020,0.0
82501,2020,10.4
82510,2020,47.6
82512,2020,0.0
82513,2020,2.2
82514,2020,22.4
82515,2020,11.3
82516,2020,7.5
82520,2020,8.9
82523,2020,6.8
82601,2020,9.0
82604,2020,4.9
82609,2020,7.7
82620,2020,0.0
82630,2020,
82633,2020,5.0
82635,2020,31.9
82636,2020,2.3
82637,2020,7.4
82638,2020,100.0
82639,2020,0.0
82640,2020,0.0
82642,2020,0.0
82643,2020,4.9
82644,2020,20.4
82646,2020,
82648,2020,0.0
82649,2020,5.2
82701,2020,7.4
82710,2020,0.0
82711,2020,0.0
82712,2020,0.0
82714,2020,0.0
82715,2020,
82716,2020,7.1
82718,2020,4.7
82720,2020,0.0
82721,2020,2.0
82723,2020,0.0
82725,2020,20.8
82727,2020,0.0
82729,2020,0.0
82730,2020,2.0
82731,2020,0.0
82732,2020,7.5
82801,2020,6.0
82831,2020,1.9
82832,2020,0.0
82833,2020,0.0
82834,2020,0.7
82835,2020,0.0
82836,2020,2.1
82837,2020,0.0
82838,2020,0.0
82839,2020,2.5
82842,2020,0.0
82844,2020,0.0
82845,2020,
82901,2020,7.0
82922,2020,0.0
82923,2020,0.0
82925,2020,0.0
82929,2020,70.8
82930,2020,10.2
82932,2020,0.0
82933,2020,0.0
82934,2020,0.0
82935,2020,5.0
82936,2020,0.0
82937,2020,2.6
82938,2020,0.0
82939,2020,0.5
82941,2020,1.5
82942,2020,0.0
82943,2020,0.0
82944,2020,9.4
82945,2020,39.8
83001,2020,2.5
83011,2020,0.0
83012,2020,
83013,2020,0.0
83014,2020,0.0
83025,2020,0.0
83101,2020,9.2
83110,2020,4.4
83111,2020,15.6
83112,2020,0.0
83113,2020,3.4
83114,2020,1.4
83115,2020,0.0
83116,2020,10.2
83118,2020,0.0
83119,2020,0.0
83120,2020,0.0
83121,2020,
83122,2020,0.0
83123,2020,0.0
83124,2020,1.6
83126,2020,0.0
83127,2020,3.2
83128,2020,0.0
83201,2020,15.2
83202,2020,11.1
83203,2020,20.0
83204,2020,19.7
83209,2020,6.0
83210,2020,11.8
83211,2020,8.9
83212,2020,0.0
83213,2020,19.2
83214,2020,4.6
83215,2020,16.0
83217,2020,3.0
83218,2020,4.2
83220,2020,0.0
83221,2020,11.4
83223,2020,3.5
83226,2020,12.5
83227,2020,0.0
83228,2020,2.0
83232,2020,4.1
83233,2020,0.0
83234,2020,18.1
83235,2020,0.0
83236,2020,6.2
83237,2020,1.3
83238,2020,0.0
83239,2020,3.0
83241,2020,11.4
83243,2020,
83244,2020,0.0
83245,2020,7.7
83246,2020,6.8
83250,2020,10.1
83251,2020,3.3
83252,2020,10.0
83253,2020,0.0
83254,2020,11.2
83255,2020,7.2
83261,2020,12.6
83262,2020,3.3
83263,2020,8.3
83271,2020,8.8
83272,2020,0.0
83274,2020,14.3
83276,2020,7.5
83277,2020,0.0
83278,2020,0.0
83281,2020,100.0
83283,2020,0.0
83285,2020,0.0
83286,2020,1.3
83287,2020,5.1
83301,2020,12.0
83302,2020,15.4
83311,2020,5.1
83312,2020,0.0
83313,2020,1.5
83314,2020,12.6
83316,2020,10.4
83318,2020,10.4
