stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,daily_visits,first_service,last_service
513,513,Fairmont at McClelland Ave,,42.1332435608,-80.025169,,,0,,0,8,7:43 AM,1:33 PM
514,514,McClelland Ave at Fairmont,,42.133266449,-80.024979,,,0,,0,8,8:00 AM,1:50 PM
515,515,McClelland Ave at Glendale OB,,42.1317672729,-80.024139,,,0,,0,8,7:44 AM,1:34 PM
516,516,McClelland Ave at Glendale IB,,42.1317062378,-80.023911,,,0,,0,8,7:59 AM,1:49 PM
517,517,McClelland Ave at E 26th St,,42.1302070618,-80.023094,,,0,,0,8,7:45 AM,1:35 PM
518,518,McClelland Ave at E 30th St,,42.1274147034,-80.021194,,,0,,0,8,7:46 AM,1:36 PM
519,519,McClelland Ave at Seaway Windows,,42.126121521,-80.020332,,,0,,0,8,7:46 AM,1:36 PM
52,52,State St at West 32nd St,,42.1069793701,-80.070496,,,0,,0,39,8:30 AM,10:15 PM
520,520,McClelland Ave at E 38th St,,42.1208953857,-80.016808,,,0,,0,8,7:48 AM,1:38 PM
521,521,McClelland Ave at Zimmerman Rd,,42.1165122986,-80.013855,,,0,,0,8,7:50 AM,1:40 PM
522,522,E 43rd St opp Rice Ave,,42.1171951294,-80.010239,,,0,,0,8,7:51 AM,1:41 PM
525,525,Bird at E 37th St,,42.1248703003,-80.010437,,,0,,0,8,7:54 AM,1:44 PM
526,526,Bird at E 35th St,,42.1263504028,-80.011421,,,0,,0,8,7:55 AM,1:45 PM
527,527,Bird at E 32nd St,,42.1283111572,-80.012733,,,0,,0,8,7:56 AM,1:46 PM
528,528,Bird at E 29th St,,42.1304206848,-80.01416,,,0,,0,8,7:56 AM,1:46 PM
529,529,Bird at E 27th St,,42.1319541931,-80.01519,,,0,,0,8,7:57 AM,1:47 PM
53,53,State St at W 33rd St,,42.1063575745,-80.070099,,,0,,0,39,8:30 AM,10:15 PM
530,530,E 26th St at Harrison St,,42.1313514709,-80.020622,,,0,,0,8,7:58 AM,1:48 PM
531,531,E 18th St,,42.1203575134,-80.072433,,,0,,0,8,7:30 AM,1:20 PM
532,532,W 26th St at Sassafras St OB,,42.1106491089,-80.077263,,,0,,0,44,6:25 AM,10:45 PM
533,533,W 26th St at Sassafras IB,,42.1104507446,-80.0774,,,0,,0,44,7:07 AM,11:34 PM
534,534,W 26th St at Chestnut OB,,42.1088943481,-80.082047,,,0,,0,44,6:26 AM,10:46 PM
536,536,Cherry St at W 26th St,,42.107006073,-80.086739,,,0,,0,46,7:05 AM,11:32 PM
537,537,Cherry St at W 29th OB,,42.1046638489,-80.085358,,,0,,0,44,6:28 AM,10:47 PM
538,538,Cherry St at W 29th IB,,42.1046066284,-80.085129,,,0,,0,44,7:05 AM,11:32 PM
539,539,Cherry St at W 32nd St,,42.1022377014,-80.083748,,,0,,0,44,6:29 AM,10:48 PM
540,540,Cherry St at Central High School,,42.1024971008,-80.083755,,,0,,0,44,7:04 AM,11:31 PM
542,542,Cherry St at W 38th OB,,42.0972747803,-80.080467,,,0,,0,44,6:31 AM,10:49 PM
543,543,Cherry St at W 38th IB,,42.0971107483,-80.080139,,,0,,0,44,7:03 AM,11:30 PM
544,544,Cherry St at W 39th OB,,42.0956001282,-80.079353,,,0,,0,44,6:31 AM,10:50 PM
545,545,Cherry - 39th St IB,,42.0956459045,-80.079208,,,0,,0,44,7:03 AM,11:30 PM
546,546,Cherry St at Glenwood,,42.0922622681,-80.076935,,,0,,0,44,7:01 AM,11:29 PM
547,547,Cherry St at W Gore,,42.0876121521,-80.073845,,,0,,0,12,7:00 AM,9:02 PM
548,548,Cherry St at W 41st St,,42.093334198,-80.077827,,,0,,0,44,6:32 AM,10:50 PM
549,549,Cherry St at James St,,42.0900611877,-80.075661,,,0,,0,44,6:33 AM,10:51 PM
55,55,State St at W 35th St,,42.1050453186,-80.069221,,,0,,0,39,8:30 AM,10:16 PM
550,550,Cherry St at Arlington Rd,,42.0890159607,-80.074753,,,0,,0,44,7:00 AM,11:28 PM
551,551,Cherry St at W Gore OB,,42.0873832703,-80.073914,,,0,,0,12,6:35 AM,8:37 PM
552,552,Cherry St at Edgevale,,42.0857315063,-80.072487,,,0,,0,44,6:35 AM,10:53 PM
553,553,Cherry St at Glenridge Rd,,42.085105896,-80.07193,,,0,,0,44,6:59 AM,11:28 PM
554,554,Cherry St at W 54th St,,42.0831298828,-80.070847,,,0,,0,44,6:36 AM,10:53 PM
555,555,Cherry St at Glenwood Park Ave,,42.0829353333,-80.070572,,,0,,0,44,6:58 AM,11:27 PM
556,556,Cherry St at Ruth Ave,,42.0788345337,-80.06813,,,0,,0,44,6:38 AM,10:55 PM
557,557,Cherry St at W 57th St,,42.0781135559,-80.06749,,,0,,0,44,6:57 AM,11:26 PM
558,558,Cherry St at Young Rd,,42.0764503479,-80.066612,,,0,,0,44,6:38 AM,10:55 PM
559,559,Cherry St at Young Rd,,42.0763168335,-80.06633,,,0,,0,44,6:57 AM,11:26 PM
560,560,Cherry St at S Hill Rd,,42.0703620911,-80.062698,,,0,,0,44,6:41 AM,10:57 PM
561,561,S Hill Rd at Cherry St Extension,,42.0701370239,-80.062576,,,0,,0,44,6:55 AM,11:25 PM
562,562,S Hill Rd at Veit,,42.068813324,-80.06636,,,0,,0,44,6:55 AM,11:24 PM
564,564,W 26th St at Peach St,,42.1113128662,-80.075439,,,0,,0,14,6:24 AM,8:26 PM
566,566,Kuntz Rd at Washington Ave,,42.0665435791,-80.081802,,,0,,0,44,6:45 AM,11:01 PM
567,567,S Hill Rd at Kuntz Rd,,42.0658340454,-80.075272,,,0,,0,44,6:44 AM,11:00 PM
568,568,Kuntz Rd at Bryant St,,42.0669746399,-80.085045,,,0,,0,44,6:46 AM,11:02 PM
569,569,Kuntz Rd at Crowell St,,42.0674552917,-80.088875,,,0,,0,44,6:47 AM,11:02 PM
57,57,State St at W 37th St,,42.1035003662,-80.068199,,,0,,0,39,8:31 AM,10:16 PM
570,570,Kuntz Rd at Glade,,42.0675697327,-80.090881,,,0,,0,44,6:51 AM,11:21 PM
571,571,Kuntz Rd at Granada,,42.0674362183,-80.089745,,,0,,0,44,6:51 AM,11:21 PM
572,572,Kuntz Rd at Pinecrest,,42.0671043396,-80.087067,,,0,,0,44,6:51 AM,11:21 PM
573,573,Kuntz Rd at Washington Ave,,42.0664596558,-80.081917,,,0,,0,44,6:52 AM,11:22 PM
574,574,Kuntz Rd at S Hill Rd,,42.0657348633,-80.075218,,,0,,0,44,6:53 AM,11:23 PM
575,575,S Hill Rd at Ponderosa,,42.0667419434,-80.072174,,,0,,0,44,6:54 AM,11:23 PM
576,576,Cherry St at Peach St,,42.0982284546,-80.080902,,,0,,0,44,7:03 AM,11:30 PM
577,577,Peach St at Northwest Savings Bank,,42.1108512878,-80.075218,,,0,,0,86,4:45 AM,10:05 PM
578,578,Peach St at W 26th St,,42.1113128662,-80.074799,,,0,,0,90,7:27 AM,12:17 PM
579,579,Peach St at W 29th St,,42.1080474854,-80.076149,,,0,,0,88,4:45 AM,10:05 PM
58,58,State St at W Metcalf St,,42.1028327942,-80.067757,,,0,,0,15,5:56 PM,10:17 PM
580,580,Peach St at Moorhead St,,42.1079216003,-80.075974,,,0,,0,86,7:26 AM,12:16 PM
581,581,Peach St at Myrtle OB,,42.1059799194,-80.077049,,,0,,0,88,4:46 AM,10:06 PM
582,582,Peach St at Norman Way,,42.1048431396,-80.077423,,,0,,0,88,7:25 AM,12:15 PM
583,583,Peach St at W 34th St,,42.100944519,-80.079781,,,0,,0,86,4:48 AM,10:08 PM
584,584,Peach St at Richley St,,42.1006584167,-80.079628,,,0,,0,88,7:24 AM,12:14 PM
585,585,Peach St at Cherry St OB,,42.0985488892,-80.081055,,,0,,0,80,5:59 AM,10:09 PM
586,586,Peach St at Walgreens (Bus Shelter),,42.096988678,-80.081558,,,0,,0,88,7:23 AM,12:13 PM
587,587,Peach St at Liberty St OB,,42.0946464539,-80.083153,,,0,,0,99,4:50 AM,10:10 PM
588,588,Peach St at Liberty St,,42.0940055847,-80.083191,,,0,,0,99,7:22 AM,12:12 PM
589,589,Peach St at Meade Ave,,42.0919570923,-80.084602,,,0,,0,97,4:51 AM,10:11 PM
59,59,VA Medical Center,,42.1022987366,-80.06356,,,0,,0,48,8:32 AM,5:25 PM
590,590,Peach St at Hillcrest Ave,,42.0911941528,-80.084709,,,0,,0,97,7:21 AM,12:11 PM
591,591,Peach St at W Gate,,42.090007782,-80.085342,,,0,,0,97,7:21 AM,12:11 PM
592,592,Peach St at Miller Ave,,42.0876922607,-80.086884,,,0,,0,97,4:52 AM,10:12 PM
593,593,Peach St at Miller Ave,,42.0874137878,-80.086754,,,0,,0,88,7:20 AM,12:10 PM
594,594,Peach St at W Gore Rd,,42.0813407898,-80.090012,,,0,,0,99,7:19 AM,12:09 PM
595,595,Peach St at Country Fair,,42.0807876587,-80.090614,,,0,,0,84,4:54 AM,10:14 PM
596,596,Peach St at Bryant St (Bus Shelter),,42.0782394409,-80.09169,,,0,,0,97,7:18 AM,12:08 PM
597,597,Peach Sreet at Bryant St,,42.078125,-80.092064,,,0,,0,97,4:55 AM,10:15 PM
598,598,Peach St at W 54th St,,42.0757064819,-80.093109,,,0,,0,101,7:17 AM,12:07 PM
599,599,Peach St at Zimmerly Rd,,42.0758514404,-80.093323,,,0,,0,82,4:56 AM,10:16 PM
6,6,EMTA - front yard,,42.1231002808,-80.076927,,,0,,0,154,8:54 AM,9:40 PM
60,60,Old French Rd at E Arlington Rd,,42.096157074,-80.059502,,,0,,0,39,8:35 AM,10:20 PM
600,600,Peach St at Millcreek Community Hospital,,42.0733947754,-80.093452,,,0,,0,84,7:17 AM,12:07 PM
601,601,Peach St at W 56th St,,42.0726776123,-80.093605,,,0,,0,97,4:57 AM,10:17 PM
602,602,Peach St at Superior Toyota,,42.0718421936,-80.093178,,,0,,0,97,7:16 AM,12:06 PM
603,603,Peach St at Kuntz Rd,,42.06772995,-80.092651,,,0,,0,143,6:50 AM,12:05 PM
604,604,Commons at Keystone,,42.0564117432,-80.086189,,,0,,0,93,6:57 AM,11:47 PM
605,605,Rotunda at Keystone,,42.0567321777,-80.086731,,,0,,0,93,6:18 AM,11:16 PM
606,606,7791 PEACH (STORMING CRAB),,42.051253,-80.083054,,,0,,0,93,6:54 AM,11:44 PM
607,607,Peach St at FedEx Office (Bus Shelter),,42.0692672729,-80.092659,,,0,,0,99,7:16 AM,12:06 PM
608,608,Robinson Rd Ext at Hessinger,,42.0416717529,-80.082291,,,0,,0,49,7:10 AM,10:32 PM
609,609,Best Buy,,42.0569801331,-80.0914,,,0,,0,93,6:59 AM,11:49 PM
61,61,Old French Rd at E Gore Rd,,42.0930595398,-80.057487,,,0,,0,39,9:02 AM,10:40 PM
610,610,Target,,42.0564117432,-80.093735,,,0,,0,93,7:00 AM,11:50 PM
6105,6105,14th St at State St,,42.1218490601,-80.080063,,,0,,0,13,7:50 AM,13:15 PM
611,611,Target,,42.056060791,-80.095016,,,0,,0,92,6:15 AM,11:13 PM
612,612,Peach St at Holiday Inn-Splash Lagoon,,42.0473823547,-80.078735,,,0,,0,93,6:51 AM,11:41 PM
613,613,Gabes at SUMMITT PLAZA,,42.0506973267,-80.090508,,,0,,0,93,6:24 AM,11:22 PM
614,614,DMV,,42.0523757935,-80.092751,,,0,,0,93,6:22 AM,11:20 PM
615,615,Oliver Rd at Erie First Assembly of God,,42.0458030701,-80.084541,,,0,,0,31,7:07 AM,10:29 PM
616,616,Robinson Rd at Lords,,42.0393753052,-80.085281,,,0,,0,49,7:09 AM,10:31 PM
617,617,Peach St at Country Fair,,42.0476493835,-80.079536,,,0,,0,93,6:33 AM,11:31 PM
618,618,Peach St at W 38th St,,42.0968551636,-80.08197,,,0,,0,86,4:49 AM,10:09 PM
619,619,Peach St at Washington Ave,,42.0800628662,-80.090698,,,0,,0,97,7:18 AM,12:08 PM
62,62,Old French Rd at W Gore Rd,,42.0932006836,-80.057877,,,0,,0,39,8:36 AM,10:21 PM
620,620,Peach St at Chestnut St,,42.1035957336,-80.078392,,,0,,0,86,4:47 AM,10:07 PM
621,621,FOOD COURT M. MALL,,42.0702552795,-80.097366,,,0,,0,338,5:00 AM,12:05 PM
622,622,Commons,,42.0537490845,-80.084053,,,0,,0,93,6:55 AM,11:45 PM
623,623,Douglas,,42.0546112061,-80.08551,,,0,,0,93,6:19 AM,11:17 PM
624,624,Rotunda at Tinseltown USA,,42.0582695007,-80.088753,,,0,,0,93,6:58 AM,11:48 PM
625,625,Peach St at Hill Rd,,42.110370636,-80.075119,,,0,,0,71,7:26 AM,12:16 PM
626,626,Peach St at Goodrich St,,42.1092033386,-80.075752,,,0,,0,86,4:45 AM,10:05 PM
627,627,Peach St at Orchard St,,42.1068725586,-80.076363,,,0,,0,86,7:25 AM,12:15 PM
628,628,Peach St at Myrtle IB,,42.1059341431,-80.076843,,,0,,0,86,7:25 AM,12:15 PM
629,629,Peach St at Metz St,,42.1039390564,-80.077896,,,0,,0,78,7:25 AM,12:15 PM
63,63,Old French Rd at Arbuckle Rd,,42.0861206055,-80.053787,,,0,,0,39,8:38 AM,10:24 PM
630,630,Peach St at Marsh St,,42.1019554138,-80.078949,,,0,,0,86,7:24 AM,12:14 PM
631,631,Peach St at ShunpikeIB,,42.0992126465,-80.080414,,,0,,0,86,7:23 AM,12:13 PM
632,632,Peach St at Shunpike OB,,42.0994148254,-80.080582,,,0,,0,86,4:48 AM,10:08 PM
633,633,Peach St at Cherry St IB,,42.0980606079,-80.081032,,,0,,0,88,7:23 AM,12:13 PM
634,634,Peach St at Averlon Ave,,42.0936203003,-80.083694,,,0,,0,89,6:00 AM,10:10 PM
635,635,Peach St at Merline Ave,,42.0922393799,-80.084145,,,0,,0,34,8:50 AM,9:55 PM
636,636,Peach St at Sheridan Ave,,42.0887870789,-80.086304,,,0,,0,97,4:52 AM,10:12 PM
637,637,Peach St at W Grandview,,42.0864067078,-80.087296,,,0,,0,97,7:20 AM,12:10 PM
638,638,Peach St at W Grandview,,42.0865135193,-80.087517,,,0,,0,97,4:52 AM,10:12 PM
639,639,Peach St at W Gore Rd,,42.0815582275,-80.090195,,,0,,0,97,4:54 AM,10:14 PM
64,64,Old French Rd at Arbuckle Rd,,42.0857391357,-80.053337,,,0,,0,39,9:00 AM,10:38 PM
640,640,Peach St at Lehigh St,,42.0797996521,-80.091156,,,0,,0,97,4:55 AM,10:15 PM
641,641,Peach St at Dudley St,,42.0764579773,-80.092987,,,0,,0,97,4:56 AM,10:16 PM
642,642,Peach St at W 55th St,,42.0741729736,-80.093903,,,0,,0,97,4:57 AM,10:17 PM
643,643,Robinson Rd at Shell Gas Station,,42.0436134338,-80.076981,,,0,,0,186,6:39 AM,11:40 PM
644,644,Hershey Rd at Old Hershey Rd,,42.0578460693,-80.095276,,,0,,0,92,6:13 AM,11:11 PM
645,645,Station Rd at Cooper Rd,,42.128364563,-79.988976,,,0,,0,51,7:04 AM,11:34 PM
646,646,Station Rd at Cooper Rd,,42.1283226013,-79.988533,,,0,,0,51,7:09 AM,11:39 PM
648,648,E 21st St,,42.1161499023,-80.075905,,,0,,0,58,5:20 AM,11:10 PM
649,649,E 21st St at State St IB,,42.1161994934,-80.076157,,,0,,0,58,6:10 AM,12:05 PM
650,650,E 21st St at Holland St,,42.1175384521,-80.07251,,,0,,0,58,6:09 AM,12:04 PM
651,651,E 21st St at Holland St,,42.1173553467,-80.072685,,,0,,0,58,5:21 AM,11:11 PM
652,652,E 21st St at German St OE,,42.1182479858,-80.070282,,,0,,0,58,5:22 AM,11:12 PM
653,653,E 21st St at German St IB,,42.1184043884,-80.070152,,,0,,0,58,6:08 AM,12:03 PM
654,654,21st St at Parade St OE,,42.1191329956,-80.067902,,,0,,0,58,5:23 AM,11:13 PM
655,655,E 21st St at Parade St IE,,42.1193313599,-80.067657,,,0,,0,58,6:07 AM,12:02 PM
656,656,E 21st St at Wallace St,,42.1200065613,-80.065483,,,0,,0,58,5:24 AM,11:14 PM
658,658,E 21st St at Ash St,,42.1208305359,-80.063263,,,0,,0,58,5:24 AM,11:14 PM
660,660,E 21st St at Reed St,,42.1216621399,-80.061005,,,0,,0,58,5:25 AM,11:15 PM
661,661,E 21st St at Reed St,,42.1218147278,-80.060898,,,0,,0,58,6:04 AM,11:59 PM
662,662,E 21st St at Wayne St,,42.1224975586,-80.058754,,,0,,0,58,5:26 AM,11:16 PM
663,663,E 21st St at Wayne St,,42.1226463318,-80.058624,,,0,,0,58,6:03 AM,11:58 PM
664,664,E 21st St at Perry,,42.1233024597,-80.056488,,,0,,0,58,5:27 AM,11:17 PM
666,666,E 21st St at East Ave,,42.124206543,-80.05439,,,0,,0,58,6:02 AM,11:57 PM
667,667,E 21st St at East Ave,,42.1241607666,-80.054169,,,0,,0,58,5:27 AM,11:17 PM
668,668,Buffalo Rd OE,,42.1257591248,-80.051598,,,0,,0,58,5:27 AM,11:17 PM
669,669,Buffalo Rd at Pennsylvania Ave,,42.1257019043,-80.052055,,,0,,0,58,6:01 AM,11:57 PM
67,67,Perry Hwy at Hunter Willis Rd,,42.0789337158,-80.051117,,,0,,0,39,8:40 AM,10:26 PM
670,670,Buffalo at Brandes OB,,42.1263923645,-80.049873,,,0,,0,58,5:27 AM,11:17 PM
671,671,Buffalo at Brandes IB,,42.1265602112,-80.049713,,,0,,0,58,6:01 AM,11:56 PM
672,672,Buffalo Rd at Broad St,,42.1281242371,-80.04512,,,0,,0,58,5:28 AM,11:18 PM
673,673,Buffalo Rd opp CVS,,42.1283950806,-80.044701,,,0,,0,58,5:59 AM,11:56 PM
674,674,Buffalo Rd at Camphausen Ave OE,,42.1289863586,-80.042732,,,0,,0,58,5:28 AM,11:18 PM
675,675,Buffalo Rd at Camphausen Ave IE,,42.1291465759,-80.042641,,,0,,0,70,5:59 AM,11:55 PM
676,676,Buffalo Rd at Downing Ave OE,,42.1308822632,-80.037689,,,0,,0,70,4:57 AM,11:19 PM
677,677,Buffalo Rd at Downing Ave IE,,42.1309165955,-80.037956,,,0,,0,58,5:58 AM,11:54 PM
678,678,Buffalo Rd at June St,,42.1340065002,-80.029617,,,0,,0,70,5:55 AM,11:53 PM
679,679,Buffalo Rd at June St,,42.1337356567,-80.030006,,,0,,0,70,4:58 AM,11:20 PM
68,68,Perry Hwy at Hunter Willis Rd,,42.0788955688,-80.050629,,,0,,0,39,8:58 AM,10:37 PM
680,680,Buffalo Rd at McClelland Ave,,42.135307312,-80.026283,,,0,,0,70,5:55 AM,11:53 PM
681,681,Buffalo Rd at McClelland OE,,42.1350822449,-80.026474,,,0,,0,70,4:59 AM,11:21 PM
682,682,Buffalo at Wagner OE,,42.1369018555,-80.0224,,,0,,0,70,4:59 AM,11:21 PM
683,683,Buffalo at Wagner IE,,42.1370925903,-80.022285,,,0,,0,58,5:53 AM,11:51 PM
684,684,Buffalo Rd at Bird OE,,42.138168335,-80.0196,,,0,,0,70,5:00 AM,11:22 PM
685,685,Buffalo Rd at Bird IE,,42.1383705139,-80.019478,,,0,,0,58,5:52 AM,11:50 PM
686,686,Buffalo Rd at Union OE,,42.1386489868,-80.018524,,,0,,0,70,5:00 AM,11:22 PM
687,687,Buffalo Rd at Union Ave IE,,42.1388244629,-80.018478,,,0,,0,58,5:52 AM,11:50 PM
688,688,Buffalo Rd at Wesley Ave,,42.1400222778,-80.015907,,,0,,0,12,6:12 AM,8:07 PM
689,689,Buffalo Rd at Center St,,42.1409645081,-80.01358,,,0,,0,70,5:01 AM,11:23 PM
69,69,Perry Hwy at Harold Rd,,42.0756988525,-80.046295,,,0,,0,39,8:42 AM,10:27 PM
690,690,Buffalo Rd at Center St,,42.1411209106,-80.01355,,,0,,0,70,5:51 AM,11:49 PM
691,691,Buffalo Rd at Parker Ave,,42.1435241699,-80.008339,,,0,,0,70,5:02 AM,11:24 PM
692,692,Buffalo Rd at Taco Bell,,42.1448326111,-80.005684,,,0,,0,70,5:02 AM,11:25 PM
693,693,Buffalo Rd opp Taco Bell,,42.1451683044,-80.005501,,,0,,0,70,5:48 AM,11:46 PM
694,694,Buffalo Rd at Nagle Rd,,42.1458892822,-80.003471,,,0,,0,70,5:03 AM,11:25 PM
695,695,Buffalo Rd at K Mart Plaza,,42.1465072632,-80.002113,,,0,,0,70,5:03 AM,11:26 PM
696,696,Buffalo Rd at Cook Ave,,42.1475486755,-80.0,,,0,,0,72,5:03 AM,11:26 PM
697,697,Buffalo Rd at DG-Value Home Center,,42.1493339539,-79.996407,,,0,,0,58,5:36 AM,11:27 PM
698,698,Saltsman Rd at Country Fair,,42.1500015259,-79.993912,,,0,,0,116,5:37 AM,11:30 PM
699,699,Saltsman Rd at Greenbriar,,42.147354126,-79.990982,,,0,,0,58,5:40 AM,11:30 PM
70,70,Perry Hwy at W Bloomfield,,42.0728263855,-80.043121,,,0,,0,39,8:43 AM,10:28 PM
700,700,Saltsman Rd at David Rd,,42.1412086487,-79.988976,,,0,,0,58,5:41 AM,11:31 PM
701,701,Saltsman Rd at Adelaide,,42.1399116516,-79.98925,,,0,,0,58,5:42 AM,11:32 PM
702,702,Saltsman Rd at Ridge,,42.1387939453,-79.989479,,,0,,0,58,5:42 AM,11:32 PM
703,703,Saltsman Rd at Leprechaun Lane,,42.1376686096,-79.9897,,,0,,0,58,5:42 AM,11:32 PM
704,704,Saltsman Rd at Shamrock Court,,42.1368522644,-79.989868,,,0,,0,58,5:42 AM,11:32 PM
705,705,Saltsman Rd at Hereford Rd,,42.1348953247,-79.990074,,,0,,0,58,5:43 AM,11:33 PM
7055,7055,EPI,,42.0220375061,-80.357704,,,0,,0,1,7:00 AM,7:00 AM
706,706,Saltsman Rd at Cumberland Rd,,42.1341133118,-79.990112,,,0,,0,58,5:43 AM,11:33 PM
707,707,Saltsman Rd at Amidon Ave,,42.1317825317,-79.991676,,,0,,0,58,5:43 AM,11:33 PM
708,708,Saltsman Rd at Station Rd,,42.1303062439,-79.992912,,,0,,0,58,5:44 AM,11:34 PM
709,709,Station Rd at Greenlawn Ave,,42.1310043335,-79.994514,,,0,,0,58,5:44 AM,11:41 PM
71,71,Perry Hwy at W Bloomfield,,42.0727119446,-80.042671,,,0,,0,39,8:56 AM,10:35 PM
710,710,Station Rd at Athens St,,42.1319351196,-79.996574,,,0,,0,58,5:44 AM,11:41 PM
711,711,Nagle Rd at Cumberland Rd,,42.1341247559,-80.002068,,,0,,0,58,5:45 AM,11:42 PM
713,713,Bus Shelter at Nagle Rd,,42.1451759338,-80.002663,,,0,,0,63,6:30 AM,11:19 PM
714,714,Nagle Rd at Crestwood,,42.1366043091,-80.002037,,,0,,0,58,5:46 AM,11:43 PM
715,715,Buffao Rd at Eastway Lanes,,42.144405365,-80.007057,,,0,,0,70,5:49 AM,11:47 PM
717,717,Greengarden at W 40th St,,42.0876312256,-80.100815,,,0,,0,26,6:23 AM,6:30 PM
719,719,Greengarden at W 42nd St,,42.0862960815,-80.098869,,,0,,0,26,6:23 AM,6:30 PM
72,72,Presque Isle Downs at Casino,,42.0690765381,-80.031502,,,0,,0,78,8:47 AM,10:34 PM
720,720,Greengarden at W 44th St,,42.0850372314,-80.096863,,,0,,0,26,6:23 AM,6:30 PM
722,722,Greengarden at W Grandview,,42.0834503174,-80.095856,,,0,,0,26,6:23 AM,6:30 PM
723,723,W Grandview opp Conway St,,42.0825843811,-80.098076,,,0,,0,26,6:23 AM,6:30 PM
724,724,W Grandview at Allegheny Rd,,42.0814437866,-80.101074,,,0,,0,26,6:23 AM,6:30 PM
725,725,W Grandview at Ellsworth Ave,,42.0806655884,-80.103188,,,0,,0,26,6:24 AM,6:31 PM
726,726,W Grandview opp Springview,,42.080116272,-80.104637,,,0,,0,26,6:24 AM,6:31 PM
727,727,W Grandview at Schaper Ave,,42.0782394409,-80.109749,,,0,,0,26,6:24 AM,6:31 PM
728,728,W Grandview at Pacific Ave,,42.0757865906,-80.116425,,,0,,0,26,6:25 AM,6:32 PM
729,729,Zuck Rd at W Grandview,,42.0731735229,-80.12175,,,0,,0,26,6:26 AM,6:33 PM
730,730,W Grandview at Pacific Ave,,42.0755348206,-80.116631,,,0,,0,26,6:54 AM,6:57 PM
731,731,W Grandview Ave at Pittsburgh Ave,,42.0768814087,-80.112923,,,0,,0,26,6:54 AM,6:57 PM
732,732,W Grandview at Wynburne Ave,,42.0781974792,-80.109428,,,0,,0,26,6:54 AM,6:57 PM
733,733,W Grandview at Dixson,,42.0789413452,-80.107368,,,0,,0,26,6:54 AM,6:57 PM
734,734,W Grandview at Springview,,42.0798950195,-80.104782,,,0,,0,26,6:55 AM,6:58 PM
735,735,W Grandview at West St,,42.0807762146,-80.102455,,,0,,0,26,6:55 AM,6:58 PM
736,736,W Grandview at Conway St,,42.0824241638,-80.098083,,,0,,0,26,6:55 AM,6:58 PM
738,738,Greengarden at W 44th St,,42.084980011,-80.096664,,,0,,0,26,6:56 AM,6:59 PM
74,74,State St at E 37th St,,42.1034927368,-80.067757,,,0,,0,39,9:05 AM,10:44 PM
740,740,Greengarden at W 42nd St,,42.0863113403,-80.098564,,,0,,0,26,6:56 AM,6:59 PM
742,742,Greengarden at W 40th St,,42.0875740051,-80.100594,,,0,,0,26,6:56 AM,6:59 PM
744,744,Greengarden at W 38th St,,42.0891418457,-80.101578,,,0,,0,26,6:57 AM,7:00 PM
745,745,Marquette (Bus Shelter),,42.1249771118,-80.084389,,,0,,0,26,6:05 AM,6:15 PM
746,746,W 10th St at Knights Inn,,42.123916626,-80.086761,,,0,,0,84,5:55 AM,12:16 PM
747,747,W 10th St at Sassafras St,,42.1242713928,-80.086327,,,0,,0,84,4:57 AM,11:22 PM
748,748,W 10th St at Myrtle St,,42.1234016418,-80.088684,,,0,,0,84,4:57 AM,11:22 PM
749,749,W 10th St at Myrtle St,,42.1231384277,-80.08886,,,0,,0,84,5:54 AM,12:15 PM
750,750,W 10th St at Chestnut St,,42.1225280762,-80.091118,,,0,,0,84,4:58 AM,11:23 PM
751,751,W 10th St at Chestnut St,,42.122253418,-80.091179,,,0,,0,84,5:53 AM,12:14 PM
752,752,W 10th St at Walnut St,,42.1216659546,-80.093498,,,0,,0,84,4:59 AM,11:24 PM
753,753,W 10th St opp Walnut St,,42.1214675903,-80.093361,,,0,,0,84,5:53 AM,12:14 PM
754,754,W 10th St at Cherry St,,42.1207733154,-80.095825,,,0,,0,58,5:00 AM,11:25 PM
755,755,W 10th St at Cherry St,,42.1205062866,-80.095978,,,0,,0,84,5:52 AM,12:13 PM
756,756,W 10th St opp Poplar St,,42.1196861267,-80.098122,,,0,,0,84,5:51 AM,12:12 PM
757,757,W 10th St at Poplar St,,42.1198730469,-80.098259,,,0,,0,26,6:11 AM,6:19 PM
758,758,Liberty St at W 10th St,,42.118309021,-80.099159,,,0,,0,26,6:12 AM,6:20 PM
759,759,Liberty St at W 11th St,,42.1181755066,-80.09877,,,0,,0,26,7:11 AM,7:14 PM
76,76,State St at E 35th St,,42.1050376892,-80.068779,,,0,,0,39,9:06 AM,10:44 PM
