tract_geoid,tract_name,county,name,address,lat,lon,primary_category,type,subtype,snap_eligible
42049001400,Census Tract 14,Erie,Parade Speed Check 01,"1725 Parade St, Erie, PA 16503",42.1218,-80.06944,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001500,Census Tract 15,Erie,Apostolic Church of East Erie,"1962, Buffalo Road, Erie, PA, 16510",42.1329489,-80.0330284,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Erie Federal Credit Union,"2436, Buffalo Road, Erie, PA, 16510",42.1366767,-80.023711,Civic & Social,Financial,Bank/Credit Union,No
42049001500,Census Tract 15,Erie,First Born Apostolic Church,"1221, East 19th Street, Erie, PA, 16503",42.1278688,-80.049749,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Henderson United Methodist Church,"2004, Camphausen Avenue, Erie, PA, 16503",42.1293354,-80.0431519,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Hopewell Baptist Church,"1903, June Street, Erie, PA, 16510",42.1352666,-80.0305561,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,John F. Kennedy Center,"2021, East 20th Street, Erie, PA, 16510",42.1334354,-80.031858,Civic & Social,Community Center,Community/Rec Center,No
42049001500,Census Tract 15,Erie,Morning Star Baptist Church,"1225, East 20th Street, Erie, PA, 16503",42.1273475,-80.049085,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Mount Pleasant Baptist Church,"1813, Schaal Avenue, Erie, PA, 16510",42.1316421,-80.041683,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Saint James Manor,"2611, Pearl Avenue, Erie, PA, 16510",42.1397226,-80.0229552,Civic & Social,Social Services,Social Services,No
42049001500,Census Tract 15,Erie,San Juan United Methodist Church,"1430, Buffalo Road, Erie, PA, 16503",42.1291856,-80.0434555,Civic & Social,Faith Community,Place of Worship,No
42049001500,Census Tract 15,Erie,Saint James School,"2602, Buffalo Road, Erie, PA, 16510",42.1384948,-80.0219374,Education & Civic,School,K-12 School,No
42049001600,Census Tract 16,Erie,Iglesia De Dios De La Profecia,"2523, McClelland Avenue, Erie, PA, 16510",42.1304706,-80.0227696,Civic & Social,Faith Community,Place of Worship,No
42049001600,Census Tract 16,Erie,Safe Life Church,"3304, McClelland Avenue, Erie, PA, 16510",42.1243511,-80.0200686,Civic & Social,Faith Community,Place of Worship,No
42049001600,Census Tract 16,Erie,Saint James Roman Catholic Church,"2635, Buffalo Road, Erie, PA, 16510",42.137858,-80.0195678,Civic & Social,Faith Community,Place of Worship,No
42049001600,Census Tract 16,Erie,Diehl Elementary School,"2327, Fairmount Parkway, Erie, PA, 16510",42.1328944,-80.0235295,Education & Civic,School,K-12 School,No
42049001600,Census Tract 16,Erie,Buffalo Speed Check 1,"2267 Buffalo Rd, Erie, PA 16510",42.13479,-80.02658,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001600,Census Tract 16,Erie,Darshan Friendly Mart Na,"2244 Broad St, Erie, PA 16503",42.12535,-80.04449,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049001600,Census Tract 16,Erie,Dollar General 23983,"2405 Buffalo Rd, Erie, PA 16510",42.13631,-80.02371,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001600,Census Tract 16,Erie,Family Dollar Store 1760,"2226 Broad St, Erie, PA 16503",42.12535,-80.04449,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001600,Census Tract 16,Erie,Garys Variety,"2521 Buffalo Rd, Erie, PA 16510",42.13734,-80.0215,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001600,Census Tract 16,Erie,Ggs Management Inc,"1505 Buffalo Rd, Erie, PA 16510",42.12915,-80.04238,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001600,Census Tract 16,Erie,Quick Stop,"2119 Buffalo Rd, Erie, PA 16510",42.13387,-80.0291,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001600,Census Tract 16,Erie,Save A Lot 30076,"2026 Broad St, Erie, PA 16503",42.12687,-80.04585,Food & Grocery,Supermarket,Supermarket,Yes
42049001700,Census Tract 17,Erie,Cornerstone Liberty Community Church,"2220, Wayne Street, Erie, PA, 16503",42.1210359,-80.0579514,Civic & Social,Faith Community,Place of Worship,No
42049001700,Census Tract 17,Erie,Holy Trinity Catholic Church,"2220, Reed Street, Erie, PA, 16503",42.1204349,-80.0604018,Civic & Social,Faith Community,Place of Worship,No
42049001700,Census Tract 17,Erie,McKinley Elementary School,"933, East 22nd Street, Erie, PA, 16503",42.1227516,-80.0540714,Education & Civic,School,K-12 School,No
42049001700,Census Tract 17,Erie,Dollar Tree 6152,"954 E 26th St, Erie, PA 16504",42.12001,-80.05174,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001700,Census Tract 17,Erie,Peace Market,"1154 E 26th St, Erie, PA 16504",42.12167,-80.04723,Food & Grocery,Small Grocery Store,Small Grocery Store,Yes
42049001700,Census Tract 17,Erie,Serafin'S Food Market,"601 E 24th St, Erie, PA 16503",42.11847,-80.06139,Food & Grocery,Small Grocery Store,Small Grocery Store,Yes
42049001700,Census Tract 17,Erie,Stanganelli'S Italian Foods,"602 E 25th St, Erie, PA 16503",42.11801,-80.06088,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001800,Census Tract 18,Erie,Bethel Fellowship,"2232, Parade Street, Erie, PA, 16503",42.1175992,-80.0670306,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Community of Caring,"251, East 21st Street, Erie, PA, 16503",42.1180794,-80.0703,Civic & Social,Social Services,Social Services,No
42049001800,Census Tract 18,Erie,East 22nd Street Community Home,"228, East 22nd Street, Erie, PA, 16503",42.1172204,-80.07111,Civic & Social,Social Services,Social Services,No
42049001800,Census Tract 18,Erie,House Of Prayer Missionary Baptist Church,"155, East 21st Street, Erie, PA, 16503",42.1170089,-80.072806,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Islamic Association of East Erie,"2419, Holland Street, Erie, PA, 16503",42.1147701,-80.0703704,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Islamic Cultural Center of Erie,"2426, Parade Street, Erie, PA, 16503",42.1159996,-80.0660908,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Morning Star Baptist Church,"327, East 23rd Street, Erie, PA, 16503",42.1168788,-80.0678568,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Mount Zion Seventh Day Adventist Church,"204, East 24th Street, Erie, PA, 16503",42.1153523,-80.0707804,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,New Ebenezer Missionary Baptist Church,"2201, Parade Street, Erie, PA, 16503",42.1184085,-80.0668737,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Open Door Full Gospel Fellowship Church,"560, East 22nd Street, Erie, PA, 16503",42.1201828,-80.062878,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,True Holiness Church,"133, East 23rd Street, Erie, PA, 16503",42.1152282,-80.0725517,Civic & Social,Faith Community,Place of Worship,No
42049001800,Census Tract 18,Erie,Almadina Supermarket,"2325 Parade St, Erie, PA 16503",42.11693,-80.06618,Food & Grocery,Medium Grocery Store,Medium Grocery Store,Yes
42049001800,Census Tract 18,Erie,City Fresh & Fast Mart Llc 1,"155 E 25th St, Erie, PA 16503",42.11375,-80.07149,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001800,Census Tract 18,Erie,Country Fair 90,"2525 State St, Erie, PA 16503",42.11217,-80.07369,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001800,Census Tract 18,Erie,Dollar General 15290,"406 E 26th St, Erie, PA 16504",42.1152,-80.06476,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001800,Census Tract 18,Erie,Family Dollar Store 5910,"2307 State St, Erie, PA 16503",42.1144,-80.07481,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001800,Census Tract 18,Erie,Herb And Honey Bakery,"310 E 24th St, Erie, PA 16503",42.11637,-80.06828,Food & Grocery,Bakery Specialty,Bakery Specialty,Yes
42049001800,Census Tract 18,Erie,Larkin'S Market,"263 E 22nd St, Erie, PA 16503",42.11731,-80.06973,Food & Grocery,Convenience Store,Convenience Store,Yes
42049001800,Census Tract 18,Erie,Shop Rite,"2401 Parade St, Erie, PA 16503",42.11679,-80.06602,Food & Grocery,Small Grocery Store,Small Grocery Store,Yes
42049001800,Census Tract 18,Erie,Urbaniak Brothers Inc,"310 E 24th St, Erie, PA 16503",42.11637,-80.06828,Food & Grocery,Meat/Poultry Specialty,Meat/Poultry Specialty,Yes
42049001900,Census Tract 19,Erie,Antioch Missionary Baptist Church,"160, West 20th Street, Erie, PA, 16502",42.1157524,-80.0804922,Civic & Social,Faith Community,Place of Worship,No
42049001900,Census Tract 19,Erie,LECOM at Village Square,"149, West 22nd Street, Erie, PA, 16502",42.1139319,-80.078724,Civic & Social,Social Services,Social Services,No
42049001900,Census Tract 19,Erie,Saint Johns Evangelical Lutheran Church,"2216, Peach Street, Erie, PA, 16502",42.1139819,-80.0773687,Civic & Social,Faith Community,Place of Worship,No
42049001900,Census Tract 19,Erie,Saint Joseph Catholic Church,"147, West 24th Street, Erie, PA, 16502",42.1121675,-80.0779307,Civic & Social,Faith Community,Place of Worship,No
42049001900,Census Tract 19,Erie,Saint Joseph's Community Center,"139, West 24th Street, Erie, PA, 16502",42.1124016,-80.0772109,Civic & Social,Community Center,Community/Rec Center,No
42049001900,Census Tract 19,Erie,Sarah Reed Senior Living Center,"227, West 22nd Street, Erie, PA, 16502",42.1131718,-80.0801395,Civic & Social,Social Services,Social Services,No
42049001900,Census Tract 19,Erie,Simpson United Methodist Church,"2113, Sassafras Street, Erie, PA, 16502",42.1145211,-80.0797214,Civic & Social,Faith Community,Place of Worship,No
42049001900,Census Tract 19,Erie,The Light of the World Church,"2424, Peach Street, Erie, PA, 16502",42.1124119,-80.0758718,Civic & Social,Faith Community,Place of Worship,No
42049001900,Census Tract 19,Erie,Europa Delicatessen,"2404 Peach St, Erie, PA 16502",42.11289,-80.07628,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049001900,Census Tract 19,Erie,AHN Cancer Institute,"2508, Myrtle Street, Erie, PA, 16544",42.1101282,-80.0806444,Health,Hospital,Acute Care Hospital,No
42049001900,Census Tract 19,Erie,Allegheny Health Nertwork,"1910, Sassafras Street, Erie, PA, 16502",42.115713,-80.0814305,Health,Clinic,Outpatient Clinic,No
42049001900,Census Tract 19,Erie,Orthopaedic Solutions of Pennsylvania,"224, West 26th Street, Erie, PA, 16508",42.1104639,-80.0783662,Health,Clinic,Medical Office,No
42049001900,Census Tract 19,Erie,Saint Vincent Hospital,"232, West 25th Street, Erie, PA, 16544",42.1114269,-80.0795164,Health,Hospital,Acute Care Hospital,No
42049001900,Census Tract 19,Erie,Saint Vincent Surgery Center,"312, West 25th Street, Erie, PA, 16544",42.1106922,-80.0809926,Health,Hospital,Acute Care Hospital,No
42049002000,Census Tract 20,Erie,Erie Church Of God,,42.1080573,-80.0957202,Civic & Social,Faith Community,Place of Worship,No
42049002000,Census Tract 20,Erie,Sacred Heart Catholic Church,"816, West 26th Street, Erie, PA, 16508",42.1059473,-80.0912689,Civic & Social,Faith Community,Place of Worship,No
42049002000,Census Tract 20,Erie,Superior Emmanuel Church,"735, Brown Avenue, Erie, PA, 16502",42.1101715,-80.09326,Civic & Social,Faith Community,Place of Worship,No
42049002000,Census Tract 20,Erie,Heavenly Hands Early Learning Child Care Academy,"1001, West 21st Street, Erie, PA, 16502",42.1080856,-80.0971373,Education & Civic,School,K-12 School,No
42049002000,Census Tract 20,Erie,Barbs Corner Market,"1166 W 26th St, Erie, PA 16508",42.10275,-80.09904,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002000,Census Tract 20,Erie,Country Fair 91,"803 Brown Ave, Erie, PA 16502",42.10979,-80.09378,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002100,Census Tract 21,Erie,Church of Christ Savior,"3503, Schaper Avenue, Erie, PA, 16508",42.0875877,-80.1150788,Civic & Social,Faith Community,Place of Worship,No
42049002100,Census Tract 21,Erie,Mount Calvary Lutheran Church,"1603, West 32nd Street, Erie, PA, 16508",42.0938795,-80.1053813,Civic & Social,Faith Community,Place of Worship,No
42049002100,Census Tract 21,Erie,New Vision Church,"1761, West 26th Street, Erie, PA, 16508",42.0972629,-80.1120857,Civic & Social,Faith Community,Place of Worship,No
42049002100,Census Tract 21,Erie,Saint Mary's Home of Erie,"1781, West 26th Street, Erie, PA, 16508",42.0970728,-80.1129188,Civic & Social,Social Services,Social Services,No
42049002100,Census Tract 21,Erie,Sarah Reed Children's Center,"2931, Harvard Boulevard, Erie, PA, 16508",42.0952709,-80.1095461,Civic & Social,Social Services,Social Services,No
42049002100,Census Tract 21,Erie,Widget Financial,"1595, West 26th Street, Erie, PA, 16508",42.098993,-80.1077349,Civic & Social,Financial,Bank/Credit Union,No
42049002100,Census Tract 21,Erie,Grover Cleveland Elementary School,"1540, West 38th Street, Erie, PA, 16508",42.0908766,-80.1003043,Education & Civic,School,K-12 School,No
42049002100,Census Tract 21,Erie,Country Fair 81,"1564 W 26th St, Erie, PA 16508",42.09919,-80.10809,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002100,Census Tract 21,Erie,Kwik Fill 151,"1603 W 26th St, Erie, PA 16508",42.09894,-80.1086,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002100,Census Tract 21,Erie,Oakwood Freshmart Llc,"1617 W 26th St, Erie, PA 16508",42.09851,-80.109,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049002100,Census Tract 21,Erie,Polly'S Food Mart,"2176 W 32nd St, Erie, PA 16508",42.08923,-80.1196,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002100,Census Tract 21,Erie,Diagnostic X-Ray Service,"1769, West 26th Street, Erie, PA, 16508",42.0972135,-80.1127202,Health,Clinic,Outpatient Clinic,No
42049002200,Census Tract 22,Erie,Affinity Family Support Services,"1324, West 38th Street, Erie, PA, 16508",42.0923017,-80.0940287,Civic & Social,Social Services,Social Services,No
42049002200,Census Tract 22,Erie,CO-OP Community Center,"1341, West 26th Street, Erie, PA, 16508",42.1012374,-80.101734,Civic & Social,Community Center,Community/Rec Center,No
42049002200,Census Tract 22,Erie,Elmwood Avenue Presbyterian Church,"2816, Elmwood Avenue, Erie, PA, 16508",42.0998701,-80.0991813,Civic & Social,Faith Community,Place of Worship,No
42049002200,Census Tract 22,Erie,Elmwood Gardens Retirement Community,"2628, Elmwood Avenue, Erie, PA, 16508",42.1009597,-80.100303,Civic & Social,Social Services,Social Services,No
42049002200,Census Tract 22,Erie,Erie Federal Credit Union,"1220, West 32nd Street, Erie, PA, 16508",42.0975943,-80.0966833,Civic & Social,Financial,Bank/Credit Union,No
42049002200,Census Tract 22,Erie,Whole Foods Cooperative,"1341 W 26th St, Erie, PA 16508",42.10159,-80.10152,Food & Grocery,Large Grocery Store,Large Grocery Store,Yes
42049002200,Census Tract 22,Erie,Summit Dental Associates,"1341, West 26th Street, Erie, PA, 16508",42.1012897,-80.1015247,Health,Clinic,Dental Office,No
42049002300,Census Tract 23,Erie,Erie Firefighters Federal Credit Union,"3204, Maple Street, Erie, PA, 16508",42.1017162,-80.0844175,Civic & Social,Financial,Bank/Credit Union,No
42049002300,Census Tract 23,Erie,Immanuel Baptist Church,"901, West 28th Street, Erie, PA, 16508",42.1032272,-80.0911171,Civic & Social,Faith Community,Place of Worship,No
42049002300,Census Tract 23,Erie,Marquette Savings Bank,"3404, Liberty Street, Erie, PA, 16508",42.0988218,-80.086661,Civic & Social,Financial,Bank/Credit Union,No
42049002300,Census Tract 23,Erie,Northwest Bank,"3407, Liberty Street, Erie, PA, 16508",42.0991452,-80.0857198,Civic & Social,Financial,Bank/Credit Union,No
42049002300,Census Tract 23,Erie,United States Postal Service,"3607, Poplar Street, Erie, PA, 16508",42.097625,-80.0834658,Civic & Social,Government,Post Office,No
42049002300,Census Tract 23,Erie,Perry Elementary School,"955, West 29th Street, Erie, PA, 16508",42.1017511,-80.09164,Education & Civic,School,K-12 School,No
42049002300,Census Tract 23,Erie,A&A Convenience Store,"601 W 32nd St, Erie, PA 16508",42.10185,-80.08385,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002300,Census Tract 23,Erie,Dollar Tree 1862,"3708 Liberty St, Erie, PA 16508",42.09644,-80.08562,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049002300,Census Tract 23,Erie,International Bazaar,"3305 Liberty St, Erie, PA 16508",42.09997,-80.08627,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049002300,Census Tract 23,Erie,S & A Market,"2690 Cherry St, Erie, PA 16508",42.1047,-80.08565,Food & Grocery,Convenience Store,Convenience Store,Yes
42049002300,Census Tract 23,Erie,Tops Markets 665,"712 W 38th St, Erie, PA 16508",42.09725,-80.08434,Food & Grocery,Supermarket,Supermarket,Yes
42049002300,Census Tract 23,Erie,Walgreens 10520,"3727 Peach St, Erie, PA 16508",42.09734,-80.0815,Food & Grocery,Combination Grocery/Other,Combination Grocery/Other,Yes
42049002300,Census Tract 23,Erie,Arthritis Associates of Erie,"3317, Liberty Street, Erie, PA, 16508",42.0996983,-80.0860827,Health,Clinic,Medical Office,No
42049002300,Census Tract 23,Erie,Dugan Robert,"926, West 38th Street, Erie, PA, 16508",42.0951867,-80.0865186,Health,Clinic,Outpatient Clinic,No
42049002300,Census Tract 23,Erie,Plaza Dental Associates,"702, West 34th Street, Erie, PA, 16508",42.099704,-80.0855886,Health,Clinic,Dental Office,No
42049002300,Census Tract 23,Erie,Sarbak Family Dentist,"936, West 38th Street, Erie, PA, 16508",42.095003,-80.086815,Health,Clinic,Dental Office,No
